,,root
CATSPERG,mut_important,0.009863158
CATSPERG,cnv_del,-0.29003197
CATSPERG,cnv_amp,0.30235362
GPR62,mut_important,4.1043942e-05
GPR62,cnv_del,-2.147017e-33
GPR62,cnv_amp,1.07315464e-32
GC,mut_important,-0.5292834
GC,cnv_del,3.8128147e-33
GC,cnv_amp,-1.7716988e-32
DTHD1,mut_important,0.0011359608
DTHD1,cnv_del,0.0005025434
DTHD1,cnv_amp,-0.0024857994
PEX11B,mut_important,3.2034466e-24
PEX11B,cnv_del,0.00020721107
PEX11B,cnv_amp,0.00015647628
RANBP9,mut_important,2.4155364e-07
RANBP9,cnv_del,9.735067e-32
RANBP9,cnv_amp,1.522833e-32
CHSY1,mut_important,-5.322977e-13
CHSY1,cnv_del,-2.0468631e-13
CHSY1,cnv_amp,-2.912713e-13
ALKBH1,mut_important,0.12656385
ALKBH1,cnv_del,-1.3281981e-32
ALKBH1,cnv_amp,1.3486893e-33
DDX51,mut_important,0.01718943
DDX51,cnv_del,-8.7015675e-32
DDX51,cnv_amp,-2.4695535e-33
FXR2,mut_important,-0.057940982
FXR2,cnv_del,-0.16661952
FXR2,cnv_amp,-0.25624073
MSTO1,mut_important,3.8166094e-12
MSTO1,cnv_del,-1.1450996e-32
MSTO1,cnv_amp,-3.400262e-24
FBXO47,mut_important,-0.0031078171
FBXO47,cnv_del,0.00016411154
FBXO47,cnv_amp,-0.0051078903
CASP14,mut_important,0.000308364
CASP14,cnv_del,1.367813e-05
CASP14,cnv_amp,-0.001354024
ABCE1,mut_important,0.0020175697
ABCE1,cnv_del,-0.00043551726
ABCE1,cnv_amp,0.008216603
PPP1R3D,mut_important,0.31903
PPP1R3D,cnv_del,0.5798133
PPP1R3D,cnv_amp,0.28817087
RNF19B,mut_important,-0.31872106
RNF19B,cnv_del,-0.50641423
RNF19B,cnv_amp,-0.66867435
SFRP1,mut_important,1.51653e-32
SFRP1,cnv_del,-0.0010691077
SFRP1,cnv_amp,0.00022923261
SNX7,mut_important,5.770379e-13
SNX7,cnv_del,7.3183464e-33
SNX7,cnv_amp,6.849266e-32
CDC42BPB,mut_important,6.778145e-10
CDC42BPB,cnv_del,1.4065098e-32
CDC42BPB,cnv_amp,9.0076545e-32
PSMD5,mut_important,0.0003497977
PSMD5,cnv_del,-7.9026475e-05
PSMD5,cnv_amp,-0.00016616262
TNIP1,mut_important,0.04194404
TNIP1,cnv_del,-0.0064925035
TNIP1,cnv_amp,0.0034270005
NLRC4,mut_important,-1.0509961e-10
NLRC4,cnv_del,5.8979446e-11
NLRC4,cnv_amp,6.920211e-11
RSRC1,mut_important,0.008969781
RSRC1,cnv_del,-0.00013789066
RSRC1,cnv_amp,1.5168541e-33
SIGLEC10,mut_important,0.00047190711
SIGLEC10,cnv_del,0.0003453162
SIGLEC10,cnv_amp,0.00041549164
STAT6,mut_important,-0.029391985
STAT6,cnv_del,0.00828116
STAT6,cnv_amp,0.16252936
TUBE1,mut_important,-0.03968918
TUBE1,cnv_del,0.033615164
TUBE1,cnv_amp,-0.11783336
SMARCA2,mut_important,-0.7563327
SMARCA2,cnv_del,0.34686857
SMARCA2,cnv_amp,-1.8314355e-32
ZNF782,mut_important,0.5656245
ZNF782,cnv_del,-0.19358161
ZNF782,cnv_amp,-0.16668293
SH3PXD2A,mut_important,-7.204481e-07
SH3PXD2A,cnv_del,-2.5202863e-32
SH3PXD2A,cnv_amp,1.7959812e-32
COG3,mut_important,-0.007755465
COG3,cnv_del,0.00040499875
COG3,cnv_amp,-0.007234846
FAM129A,mut_important,-0.28776824
FAM129A,cnv_del,-1.3380206e-32
FAM129A,cnv_amp,-2.1167524e-32
SLC41A3,mut_important,0.0014835095
SLC41A3,cnv_del,0.047616214
SLC41A3,cnv_amp,0.04681811
FAM177A1,mut_important,6.0843095e-06
FAM177A1,cnv_del,1.4526295e-32
FAM177A1,cnv_amp,-8.747909e-32
KIF5C,mut_important,-1.1674089e-32
KIF5C,cnv_del,-5.5348015e-10
KIF5C,cnv_amp,1.2605069e-11
MMD2,mut_important,6.986966e-14
MMD2,cnv_del,-3.6442735e-14
MMD2,cnv_amp,8.047693e-13
SLC5A9,mut_important,3.214279e-33
SLC5A9,cnv_del,-0.0042088684
SLC5A9,cnv_amp,-0.0003016801
LRP10,mut_important,-5.100024e-25
LRP10,cnv_del,0.029252209
LRP10,cnv_amp,-0.13667609
MFSD6,mut_important,-3.8203624e-11
MFSD6,cnv_del,-3.7143386e-31
MFSD6,cnv_amp,2.498564e-32
RHOH,mut_important,-8.748849e-32
RHOH,cnv_del,-0.00023650026
RHOH,cnv_amp,0.0005032934
GPR101,mut_important,9.5404397e-32
GPR101,cnv_del,0.027920343
GPR101,cnv_amp,-0.039679572
ZMPSTE24,mut_important,-3.6942132e-05
ZMPSTE24,cnv_del,2.0400918e-33
ZMPSTE24,cnv_amp,2.2122382e-32
NEK11,mut_important,-4.5503172e-14
NEK11,cnv_del,1.2272513e-32
NEK11,cnv_amp,-3.721268e-31
OXNAD1,mut_important,-2.7662084e-15
OXNAD1,cnv_del,2.6339532e-16
OXNAD1,cnv_amp,-3.571489e-14
ADAM15,mut_important,-8.696128e-28
ADAM15,cnv_del,0.16604625
ADAM15,cnv_amp,-0.28484702
KCNA6,mut_important,-9.077886e-32
KCNA6,cnv_del,-2.526517e-05
KCNA6,cnv_amp,0.0004120179
CORO1B,mut_important,-2.0689368e-32
CORO1B,cnv_del,0.0026189787
CORO1B,cnv_amp,0.15212859
MBD5,mut_important,-5.5739275e-07
MBD5,cnv_del,-4.563148e-07
MBD5,cnv_amp,2.1083147e-06
DEPDC5,mut_important,-3.9694576e-05
DEPDC5,cnv_del,1.1981462e-05
DEPDC5,cnv_amp,0.00014456075
NANOS1,mut_important,0.0068440577
NANOS1,cnv_del,0.010762202
NANOS1,cnv_amp,0.018555049
MAN2C1,mut_important,0.0026021046
MAN2C1,cnv_del,-0.005189947
MAN2C1,cnv_amp,-0.011500341
TMEM223,mut_important,0.0002702896
TMEM223,cnv_del,0.0016395285
TMEM223,cnv_amp,-0.001558078
SLPI,mut_important,0.0009795828
SLPI,cnv_del,0.00064767787
SLPI,cnv_amp,-0.0011511039
DENND2D,mut_important,-2.2882156e-07
DENND2D,cnv_del,1.0718034e-09
DENND2D,cnv_amp,1.0606154e-08
ZBTB33,mut_important,-0.6837744
ZBTB33,cnv_del,-0.38877532
ZBTB33,cnv_amp,0.27030218
SRSF8,mut_important,-1.4461439e-23
SRSF8,cnv_del,1.4645259e-14
SRSF8,cnv_amp,-1.5841845e-14
DIEXF,mut_important,1.6742846e-06
DIEXF,cnv_del,1.8485755e-32
DIEXF,cnv_amp,1.2944503e-32
SBDS,mut_important,7.688851e-05
SBDS,cnv_del,-3.7330735e-27
SBDS,cnv_amp,-1.9080975e-32
TMEM236,mut_important,-0.056080494
TMEM236,cnv_del,-0.0050324514
TMEM236,cnv_amp,-0.09984023
ANKAR,mut_important,6.0348864e-30
ANKAR,cnv_del,0.0140519515
ANKAR,cnv_amp,0.023103083
KLHL22,mut_important,-6.929122e-05
KLHL22,cnv_del,1.5165197e-32
KLHL22,cnv_amp,2.2707639e-32
FAM168B,mut_important,-1.3577883e-32
FAM168B,cnv_del,6.216148e-05
FAM168B,cnv_amp,5.427166e-05
RGPD4,mut_important,1.8213381e-32
RGPD4,cnv_del,-0.011873203
RGPD4,cnv_amp,0.25284156
BBS9,mut_important,-3.536359e-10
BBS9,cnv_del,-1.0995642e-32
BBS9,cnv_amp,-1.8191477e-10
NGLY1,mut_important,0.03539903
NGLY1,cnv_del,0.18721648
NGLY1,cnv_amp,-0.0079818815
USP6,mut_important,0.50304973
USP6,cnv_del,-0.40180904
USP6,cnv_amp,0.31109738
OTOP3,mut_important,0.16074036
OTOP3,cnv_del,-9.991329e-27
OTOP3,cnv_amp,6.8258606e-34
BCL9L,mut_important,-1.0902219e-10
BCL9L,cnv_del,3.06849e-11
BCL9L,cnv_amp,-5.176865e-11
SLC44A2,mut_important,6.647282e-11
SLC44A2,cnv_del,1.01959964e-23
SLC44A2,cnv_amp,9.042662e-33
MCM2,mut_important,1.619303e-32
MCM2,cnv_del,-0.0066412664
MCM2,cnv_amp,0.041873608
NQO2,mut_important,-3.521792e-10
NQO2,cnv_del,7.443538e-33
NQO2,cnv_amp,-8.4617175e-33
DCAF6,mut_important,-7.513292e-13
DCAF6,cnv_del,3.4158145e-13
DCAF6,cnv_amp,2.018323e-12
SRRM4,mut_important,-4.1425523e-33
SRRM4,cnv_del,4.158155e-06
SRRM4,cnv_amp,-2.649197e-05
UFC1,mut_important,1.8051964e-32
UFC1,cnv_del,0.10023947
UFC1,cnv_amp,-0.27522355
CCDC102A,mut_important,0.0012520284
CCDC102A,cnv_del,-3.442026e-33
CCDC102A,cnv_amp,-8.303707e-33
RANBP1,mut_important,-5.4588522e-06
RANBP1,cnv_del,-3.0709878e-33
RANBP1,cnv_amp,-2.3919904e-32
USP5,mut_important,2.0809039e-16
USP5,cnv_del,1.4679096e-32
USP5,cnv_amp,4.3384664e-32
SFMBT2,mut_important,0.0013797134
SFMBT2,cnv_del,-8.652422e-05
SFMBT2,cnv_amp,0.009143045
PRX,mut_important,0.00047367386
PRX,cnv_del,-0.00022391643
PRX,cnv_amp,0.0019498885
IFNA10,mut_important,-3.430301e-12
IFNA10,cnv_del,-2.4445836e-32
IFNA10,cnv_amp,-3.8039447e-28
PURG,mut_important,1.5799986e-07
PURG,cnv_del,1.9497725e-29
PURG,cnv_amp,-1.4876742e-32
CAGE1,mut_important,-0.0004134116
CAGE1,cnv_del,-2.4902942e-32
CAGE1,cnv_amp,1.05098085e-32
RAD9B,mut_important,-0.01986191
RAD9B,cnv_del,-0.056658495
RAD9B,cnv_amp,0.2542692
DPF1,mut_important,1.8245168e-32
DPF1,cnv_del,0.0004295272
DPF1,cnv_amp,0.0038448754
SLC1A1,mut_important,-6.463453e-05
SLC1A1,cnv_del,-0.0012945466
SLC1A1,cnv_amp,0.0013620942
TM4SF20,mut_important,5.225404e-11
TM4SF20,cnv_del,2.253397e-32
TM4SF20,cnv_amp,1.0423515e-32
RMND1,mut_important,2.6157066e-23
RMND1,cnv_del,-0.011658959
RMND1,cnv_amp,-0.0018253279
PTEN,mut_important,1.3529704e-28
PTEN,cnv_del,-0.085708156
PTEN,cnv_amp,0.11993288
AASDH,mut_important,8.742632e-06
AASDH,cnv_del,-1.8606308e-32
AASDH,cnv_amp,2.1390491e-32
CDHR2,mut_important,-6.790694e-12
CDHR2,cnv_del,-3.7237087e-31
CDHR2,cnv_amp,-3.83399e-28
SETMAR,mut_important,-2.6640407e-07
SETMAR,cnv_del,8.088194e-34
SETMAR,cnv_amp,2.1783857e-32
NUCB1,mut_important,1.5752536e-05
NUCB1,cnv_del,1.643189e-32
NUCB1,cnv_amp,-4.8404727e-31
CLASP1,mut_important,-1.04976214e-16
CLASP1,cnv_del,2.2747722e-33
CLASP1,cnv_amp,-1.24733e-32
OR6N2,mut_important,0.20271216
OR6N2,cnv_del,-2.1671235e-32
OR6N2,cnv_amp,0.09714578
RPP40,mut_important,2.3070633e-28
RPP40,cnv_del,0.061675355
RPP40,cnv_amp,-0.11109348
GIMAP6,mut_important,-0.00018697987
GIMAP6,cnv_del,7.1244858e-34
GIMAP6,cnv_amp,1.2975509e-32
MRAP,mut_important,0.00039570473
MRAP,cnv_del,-2.3233646e-32
MRAP,cnv_amp,1.563585e-33
SLC18A3,mut_important,-2.5179328e-05
SLC18A3,cnv_del,1.5425709e-29
SLC18A3,cnv_amp,4.216078e-33
CLIC2,mut_important,-0.0020503665
CLIC2,cnv_del,0.000641414
CLIC2,cnv_amp,-0.002102006
PYROXD1,mut_important,-0.002749373
PYROXD1,cnv_del,0.0005303979
PYROXD1,cnv_amp,-0.0063175927
PLA2R1,mut_important,9.91148e-07
PLA2R1,cnv_del,1.4988461e-30
PLA2R1,cnv_amp,1.4469025e-32
ZDHHC20,mut_important,1.7530725e-32
ZDHHC20,cnv_del,0.05024857
ZDHHC20,cnv_amp,0.25981688
ZNF417,mut_important,-5.8927654e-11
ZNF417,cnv_del,-4.7623662e-30
ZNF417,cnv_amp,-2.2234949e-32
EPM2AIP1,mut_important,-0.0011219153
EPM2AIP1,cnv_del,-0.0011527707
EPM2AIP1,cnv_amp,0.0017652039
FRG2,mut_important,-9.133836e-26
FRG2,cnv_del,-0.071275
FRG2,cnv_amp,0.100921
RAB11FIP2,mut_important,0.0001516806
RAB11FIP2,cnv_del,-1.679075e-32
RAB11FIP2,cnv_amp,3.023211e-33
SPRYD4,mut_important,-0.00017048657
SPRYD4,cnv_del,-0.00010806992
SPRYD4,cnv_amp,0.00188213
AP3D1,mut_important,9.5318935e-12
AP3D1,cnv_del,7.933714e-33
AP3D1,cnv_amp,3.105234e-26
AMMECR1L,mut_important,1.9236312e-07
AMMECR1L,cnv_del,1.3133734e-32
AMMECR1L,cnv_amp,4.150868e-33
PRAMEF14,mut_important,-0.010388808
PRAMEF14,cnv_del,-8.1857606e-33
PRAMEF14,cnv_amp,-1.4593595e-32
FABP1,mut_important,0.0015853615
FABP1,cnv_del,-2.0788183e-32
FABP1,cnv_amp,1.5210436e-32
PTPRK,mut_important,-1.06465095e-05
PTPRK,cnv_del,5.331209e-06
PTPRK,cnv_amp,1.0736462e-05
GAL3ST4,mut_important,-1.2729448e-07
GAL3ST4,cnv_del,9.2080366e-33
GAL3ST4,cnv_amp,-6.0364765e-30
TAAR2,mut_important,-0.0002609266
TAAR2,cnv_del,-0.000869324
TAAR2,cnv_amp,0.007050021
PLCD1,mut_important,-0.06528402
PLCD1,cnv_del,0.078235686
PLCD1,cnv_amp,-0.09276583
SUPT5H,mut_important,-0.3338901
SUPT5H,cnv_del,-1.1055486e-32
SUPT5H,cnv_amp,-3.293416e-28
ESPNL,mut_important,5.7131045e-29
ESPNL,cnv_del,0.017489985
ESPNL,cnv_amp,-0.03132088
STX18,mut_important,-0.00010942109
STX18,cnv_del,8.917948e-32
STX18,cnv_amp,1.76e-32
H1FOO,mut_important,-0.18750846
H1FOO,cnv_del,-0.10619188
H1FOO,cnv_amp,0.13244219
PES1,mut_important,0.0011685542
PES1,cnv_del,0.0006475064
PES1,cnv_amp,-0.00018294231
NUP85,mut_important,-2.8527613e-33
NUP85,cnv_del,3.1862943e-05
NUP85,cnv_amp,-5.1827912e-05
AJAP1,mut_important,-4.1903635e-32
AJAP1,cnv_del,3.5359045e-34
AJAP1,cnv_amp,-2.8571185e-07
YIPF7,mut_important,-0.09197821
YIPF7,cnv_del,0.37148264
YIPF7,cnv_amp,-0.043502558
DKK3,mut_important,0.0021814161
DKK3,cnv_del,0.0012917332
DKK3,cnv_amp,0.0072187316
ATP6V1G1,mut_important,-0.017611537
ATP6V1G1,cnv_del,1.9890641e-32
ATP6V1G1,cnv_amp,1.6710675e-32
DHRSX,mut_important,0.0008326528
DHRSX,cnv_del,0.025799764
DHRSX,cnv_amp,-0.003598784
ARHGEF38,mut_important,-1.3954188e-32
ARHGEF38,cnv_del,0.00068990287
ARHGEF38,cnv_amp,-0.00169522
PSMD14,mut_important,-0.8478988
PSMD14,cnv_del,1.4317101e-32
PSMD14,cnv_amp,5.453889e-33
TBL1Y,mut_important,-0.029005794
TBL1Y,cnv_del,0.0076736044
TBL1Y,cnv_amp,-0.20333238
TCP11L2,mut_important,-6.5312356e-08
TCP11L2,cnv_del,-9.092411e-33
TCP11L2,cnv_amp,-1.3341303e-32
TGOLN2,mut_important,1.2298853e-14
TGOLN2,cnv_del,-2.37057e-32
TGOLN2,cnv_amp,8.385731e-33
ATP10D,mut_important,-7.356923e-07
ATP10D,cnv_del,-1.08079594e-32
ATP10D,cnv_amp,-5.9260336e-33
RHPN2,mut_important,8.1069294e-27
RHPN2,cnv_del,-0.0007167805
RHPN2,cnv_amp,-0.00021778868
ATXN2L,mut_important,5.3429756e-07
ATXN2L,cnv_del,1.4222221e-32
ATXN2L,cnv_amp,-2.0671735e-32
TMEM206,mut_important,3.7980842e-06
TMEM206,cnv_del,1.4795884e-07
TMEM206,cnv_amp,1.12342256e-07
DYRK3,mut_important,-0.023207221
DYRK3,cnv_del,-0.068700746
DYRK3,cnv_amp,-0.11630109
VARS2,mut_important,3.345727e-26
VARS2,cnv_del,-1.1698386e-08
VARS2,cnv_amp,1.6002144e-07
DDX60L,mut_important,0.2952794
DDX60L,cnv_del,0.11812598
DDX60L,cnv_amp,0.39186883
ADCK1,mut_important,0.037752125
ADCK1,cnv_del,0.0035465527
ADCK1,cnv_amp,-0.059050135
PSMB8,mut_important,0.04079856
PSMB8,cnv_del,-0.0013998434
PSMB8,cnv_amp,0.014153154
MIER3,mut_important,2.6791393e-33
MIER3,cnv_del,-0.26100868
MIER3,cnv_amp,0.0035026262
MLLT6,mut_important,1.2483292e-06
MLLT6,cnv_del,-1.3939515e-32
MLLT6,cnv_amp,8.916948e-32
PPP1R10,mut_important,-0.1703421
PPP1R10,cnv_del,-0.0082777245
PPP1R10,cnv_amp,-0.007042986
LARP6,mut_important,0.33176604
LARP6,cnv_del,-2.0379637e-33
LARP6,cnv_amp,-3.2165364e-33
MOCOS,mut_important,-1.4140791e-06
MOCOS,cnv_del,1.7281461e-07
MOCOS,cnv_amp,1.2294877e-06
ITPKB,mut_important,-0.007031327
ITPKB,cnv_del,2.0790541e-32
ITPKB,cnv_amp,1.7637047e-32
ZNF512,mut_important,3.2826467e-08
ZNF512,cnv_del,-1.4896911e-07
ZNF512,cnv_amp,-2.1041699e-07
GTF2E2,mut_important,-1.5098381e-08
GTF2E2,cnv_del,-9.7909364e-32
GTF2E2,cnv_amp,-1.2226302e-27
FAM200B,mut_important,-9.171256e-33
FAM200B,cnv_del,-6.277747e-07
FAM200B,cnv_amp,-9.711866e-07
KLHL7,mut_important,1.2802083e-32
KLHL7,cnv_del,-6.919462e-06
KLHL7,cnv_amp,-2.7769372e-07
IARS2,mut_important,4.049523e-06
IARS2,cnv_del,-4.4716657e-33
IARS2,cnv_amp,9.028958e-06
SERPINA9,mut_important,-3.4096166e-24
SERPINA9,cnv_del,-0.00012162504
SERPINA9,cnv_amp,2.7180502e-05
TNFAIP8L1,mut_important,-9.5782836e-33
TNFAIP8L1,cnv_del,8.656374e-25
TNFAIP8L1,cnv_amp,9.007289e-33
LYAR,mut_important,0.1463183
LYAR,cnv_del,0.10395833
LYAR,cnv_amp,0.0060734996
YRDC,mut_important,-6.874937e-05
YRDC,cnv_del,-0.0004222212
YRDC,cnv_amp,-5.500667e-05
OR10P1,mut_important,0.006246136
OR10P1,cnv_del,-0.00013459183
OR10P1,cnv_amp,0.017782057
SLC25A26,mut_important,-0.35803953
SLC25A26,cnv_del,-0.34544203
SLC25A26,cnv_amp,-0.71921533
TAS2R9,mut_important,4.6205505e-12
TAS2R9,cnv_del,1.0770178e-28
TAS2R9,cnv_amp,2.0976369e-32
GRK6,mut_important,0.59099346
GRK6,cnv_del,8.0834045e-33
GRK6,cnv_amp,-5.226007e-33
RBM47,mut_important,1.0244593e-32
RBM47,cnv_del,0.00031849998
RBM47,cnv_amp,-9.8729746e-05
SERPINB6,mut_important,4.2339984e-08
SERPINB6,cnv_del,2.2185415e-32
SERPINB6,cnv_amp,-3.7930285e-31
PPFIBP1,mut_important,1.043877e-06
PPFIBP1,cnv_del,1.6877411e-32
PPFIBP1,cnv_amp,2.6055587e-24
LCE1A,mut_important,-0.0076116365
LCE1A,cnv_del,-0.00092998106
LCE1A,cnv_amp,0.016457073
RAP1GAP,mut_important,-3.99099e-05
RAP1GAP,cnv_del,-2.5614808e-33
RAP1GAP,cnv_amp,3.0842815e-33
AACS,mut_important,-5.9511254e-14
AACS,cnv_del,-1.6026323e-33
AACS,cnv_amp,1.4950139e-30
SAFB,mut_important,0.19277005
SAFB,cnv_del,-0.013625521
SAFB,cnv_amp,0.39671755
CHRNB1,mut_important,0.01084455
CHRNB1,cnv_del,0.00039661783
CHRNB1,cnv_amp,0.10914877
HDX,mut_important,-0.010545295
HDX,cnv_del,-0.019329667
HDX,cnv_amp,0.14935705
ANG,mut_important,3.3712365e-24
ANG,cnv_del,0.43331972
ANG,cnv_amp,0.066865295
PDCL2,mut_important,0.15680453
PDCL2,cnv_del,0.1838758
PDCL2,cnv_amp,0.595306
SPRR3,mut_important,0.09821853
SPRR3,cnv_del,0.035565875
SPRR3,cnv_amp,0.1471928
PARP14,mut_important,1.6012831e-06
PARP14,cnv_del,2.2442804e-32
PARP14,cnv_amp,-2.1602086e-32
ANKFY1,mut_important,-4.157414e-07
ANKFY1,cnv_del,-1.0528662e-09
ANKFY1,cnv_amp,-5.2116512e-08
SCAP,mut_important,-4.3205012e-10
SCAP,cnv_del,-2.5086542e-09
SCAP,cnv_amp,-9.73995e-10
RASSF1,mut_important,-5.9327685e-06
RASSF1,cnv_del,-3.3018175e-06
RASSF1,cnv_amp,-1.109705e-05
TRIL,mut_important,-9.644671e-33
TRIL,cnv_del,-3.979954e-05
TRIL,cnv_amp,-3.535139e-05
CALB2,mut_important,-0.0051475735
CALB2,cnv_del,0.07459306
CALB2,cnv_amp,0.0127998255
ZC3HC1,mut_important,-0.00042624192
ZC3HC1,cnv_del,-0.00029173173
ZC3HC1,cnv_amp,-3.3892746e-05
RNF220,mut_important,-0.14619392
RNF220,cnv_del,1.0350644e-32
RNF220,cnv_amp,9.673709e-33
CPXCR1,mut_important,1.6755508e-11
CPXCR1,cnv_del,2.391745e-32
CPXCR1,cnv_amp,-5.7899525e-34
PERP,mut_important,4.3973638e-14
PERP,cnv_del,-8.7224866e-32
PERP,cnv_amp,-5.130277e-33
TH,mut_important,-1.0090439e-08
TH,cnv_del,-1.3082422e-33
TH,cnv_amp,-8.797761e-32
RFX7,mut_important,1.3044456e-07
RFX7,cnv_del,2.2199303e-32
RFX7,cnv_amp,9.404064e-32
TSPAN2,mut_important,-0.00052421034
TSPAN2,cnv_del,0.001032444
TSPAN2,cnv_amp,0.0006706856
REV1,mut_important,0.104967274
REV1,cnv_del,3.0113277e-26
REV1,cnv_amp,-1.689093e-25
RNF121,mut_important,-0.117849894
RNF121,cnv_del,-0.47476622
RNF121,cnv_amp,0.5011225
CACNG3,mut_important,1.20978675e-32
CACNG3,cnv_del,0.0007146783
CACNG3,cnv_amp,-0.00093515986
CRY1,mut_important,0.15473035
CRY1,cnv_del,0.030433552
CRY1,cnv_amp,0.069282785
TAS2R16,mut_important,0.22258982
TAS2R16,cnv_del,0.5303674
TAS2R16,cnv_amp,-0.5497484
CPA1,mut_important,0.21317773
CPA1,cnv_del,-1.9605458e-32
CPA1,cnv_amp,-1.2444455e-30
CTU2,mut_important,-0.027682466
CTU2,cnv_del,1.37577e-32
CTU2,cnv_amp,0.05622851
BBS2,mut_important,0.011625628
BBS2,cnv_del,-0.00047546116
BBS2,cnv_amp,-0.028186513
THUMPD1,mut_important,1.8393245e-32
THUMPD1,cnv_del,-0.000108387736
THUMPD1,cnv_amp,1.678973e-05
EIF2A,mut_important,2.3931214e-08
EIF2A,cnv_del,1.0239431e-07
EIF2A,cnv_amp,-5.9161582e-09
CMTM7,mut_important,0.0069534285
CMTM7,cnv_del,0.0063112336
CMTM7,cnv_amp,-0.0011146162
OSMR,mut_important,0.093915574
OSMR,cnv_del,-0.07837886
OSMR,cnv_amp,0.03115888
CD81,mut_important,-1.6488674e-08
CD81,cnv_del,3.3174032e-26
CD81,cnv_amp,-3.367245e-24
CREB3L4,mut_important,-0.0001735423
CREB3L4,cnv_del,2.3601628e-32
CREB3L4,cnv_amp,-3.4173623e-33
MTHFSD,mut_important,0.46222454
MTHFSD,cnv_del,0.28019026
MTHFSD,cnv_amp,0.45329148
PTCH2,mut_important,6.9757846e-33
PTCH2,cnv_del,-0.0021565438
PTCH2,cnv_amp,-0.00747786
CCNK,mut_important,0.019365972
CCNK,cnv_del,-1.2030703e-32
CCNK,cnv_amp,-1.1255549e-32
PIGT,mut_important,-3.4981055e-12
PIGT,cnv_del,-8.107498e-12
PIGT,cnv_amp,3.8691663e-12
FXYD6,mut_important,-7.604761e-33
FXYD6,cnv_del,-0.00029076164
FXYD6,cnv_amp,-0.00045142835
TNKS1BP1,mut_important,-0.0005371488
TNKS1BP1,cnv_del,0.0010610353
TNKS1BP1,cnv_amp,-0.005970438
POLE3,mut_important,-1.4280774e-32
POLE3,cnv_del,-0.0023387473
POLE3,cnv_amp,-0.56925344
ABCC1,mut_important,0.03465046
ABCC1,cnv_del,0.0022164055
ABCC1,cnv_amp,-0.120090835
RUFY3,mut_important,-0.0030862319
RUFY3,cnv_del,0.007206601
RUFY3,cnv_amp,-0.0012726091
MED26,mut_important,5.163229e-33
MED26,cnv_del,-0.00082840316
MED26,cnv_amp,-0.0067533813
LMO7,mut_important,9.3616906e-11
LMO7,cnv_del,-1.416254e-33
LMO7,cnv_amp,-1.678514e-11
TEX2,mut_important,-7.382069e-08
TEX2,cnv_del,-1.7451003e-32
TEX2,cnv_amp,4.9370933e-27
FBXO27,mut_important,5.4939083e-33
FBXO27,cnv_del,-0.00022161797
FBXO27,cnv_amp,-0.0011458704
ZSWIM3,mut_important,7.3928386e-05
ZSWIM3,cnv_del,6.935852e-27
ZSWIM3,cnv_amp,-1.3696202e-32
SH3BP4,mut_important,0.0072535058
SH3BP4,cnv_del,0.0015291782
SH3BP4,cnv_amp,-0.017092772
TESK1,mut_important,2.9978608e-07
TESK1,cnv_del,-6.760939e-33
TESK1,cnv_amp,4.7397655e-30
TFPI,mut_important,-0.5098192
TFPI,cnv_del,0.45089507
TFPI,cnv_amp,0.47366905
ZNF264,mut_important,-8.70624e-07
ZNF264,cnv_del,-2.1064048e-32
ZNF264,cnv_amp,9.2379685e-32
TMEM208,mut_important,0.0020304688
TMEM208,cnv_del,-0.013992262
TMEM208,cnv_amp,0.018821696
DYNLL1,mut_important,-0.30432552
DYNLL1,cnv_del,0.120963976
DYNLL1,cnv_amp,-0.1811035
RNF207,mut_important,-8.864681e-08
RNF207,cnv_del,1.6887845e-29
RNF207,cnv_amp,-1.5045607e-30
MB21D2,mut_important,5.523656e-10
MB21D2,cnv_del,1.6866581e-26
MB21D2,cnv_amp,-3.7819937e-31
METTL4,mut_important,9.149341e-33
METTL4,cnv_del,0.17085412
METTL4,cnv_amp,-0.37352374
ADAT1,mut_important,-0.015205908
ADAT1,cnv_del,0.009267121
ADAT1,cnv_amp,0.0015897262
FBXW11,mut_important,-0.00045697246
FBXW11,cnv_del,0.0001625391
FBXW11,cnv_amp,0.0005228596
SMAD4,mut_important,-0.000106019426
SMAD4,cnv_del,7.623466e-05
SMAD4,cnv_amp,-0.00020469545
ZNF439,mut_important,-0.08533507
ZNF439,cnv_del,-0.0752533
ZNF439,cnv_amp,0.27730224
STK32B,mut_important,0.21549584
STK32B,cnv_del,0.12644814
STK32B,cnv_amp,0.379573
CELSR1,mut_important,0.27099556
CELSR1,cnv_del,3.7173673e-31
CELSR1,cnv_amp,5.832017e-33
PAIP1,mut_important,-0.5151539
PAIP1,cnv_del,-0.42537627
PAIP1,cnv_amp,-0.28036606
SMC6,mut_important,-0.012155535
SMC6,cnv_del,-1.8112506e-32
SMC6,cnv_amp,6.958116e-24
ABHD13,mut_important,-0.01812203
ABHD13,cnv_del,0.009539524
ABHD13,cnv_amp,0.02417254
RFK,mut_important,4.199165e-11
RFK,cnv_del,1.701743e-10
RFK,cnv_amp,-7.613584e-11
NWD1,mut_important,-1.3720336e-07
NWD1,cnv_del,-3.7188703e-31
NWD1,cnv_amp,9.13039e-32
BCL6,mut_important,6.011042e-11
BCL6,cnv_del,8.186069e-33
BCL6,cnv_amp,3.3948053e-24
COPS4,mut_important,0.12040551
COPS4,cnv_del,-2.2313401e-32
COPS4,cnv_amp,-5.3734903e-33
