ind,Signaling by NODAL,ABC-family proteins mediated transport,Translation,Fibronectin matrix formation,Post-translational protein modification,Meiosis,Processing of Capped Intronless Pre-mRNA,Death Receptor Signalling,Elastic fibre formation,Metabolism of porphyrins,Transcriptional regulation of pluripotent stem cells,DNA Damage Bypass,Signaling by Rho GTPases,Deadenylation-dependent mRNA decay,Response to metal ions,Integrin cell surface interactions,RNA Polymerase III Transcription,Membrane Trafficking,Ion channel transport,Transmission across Electrical Synapses ,Metabolism of nucleotides,Signaling by Receptor Tyrosine Kinases,Cell junction organization,Signaling by Nuclear Receptors,M/G1 Transition,Mitochondrial biogenesis,Activation of HOX genes during differentiation,Peroxisomal protein import,Disorders of transmembrane transporters,Transcriptional regulation of white adipocyte differentiation,Regulated Necrosis,Potassium Channels,Abacavir transport and metabolism,Keratinization,Metabolism of vitamins and cofactors,Pink/Parkin Mediated Mitophagy,Protein-protein interactions at synapses,Base Excision Repair,Transcription from mitochondrial promoters,Integrin signaling,Mismatch Repair,tRNA processing,mRNA Capping,Digestion,Nephrin family interactions,Diseases of signal transduction,Diseases of metabolism,Innate Immune System,DNA Double-Strand Break Repair,Signal regulatory protein family interactions,Striated Muscle Contraction,Signaling by Hedgehog,Platelet Adhesion to exposed collagen,Myogenesis,DNA Damage Reversal,Miscellaneous transport and binding events,Inositol phosphate metabolism,RNA Polymerase I Transcription,Signaling by WNT,Regulation of beta-cell development,Collagen formation,Binding and Uptake of Ligands by Scavenger Receptors,Platelet homeostasis,Processing of Capped Intron-Containing Pre-mRNA,Cell Cycle Checkpoints,mTOR signalling,Factors involved in megakaryocyte development and platelet production,Mitochondrial iron-sulfur cluster biogenesis,Cellular responses to stress,Mitochondrial calcium ion transport,Pyrophosphate hydrolysis,Laminin interactions,Integration of energy metabolism,Macroautophagy,Axon guidance,Mitochondrial protein import,NR1D1 (REV-ERBA) represses gene expression,Signaling by Hippo,Nonsense-Mediated Decay (NMD),Protein folding,Amyloid fiber formation,Intracellular oxygen transport,Fanconi Anemia Pathway,Metabolism of non-coding RNA,rRNA processing,Aquaporin-mediated transport,Protein repair,Transmission across Chemical Synapses,Biological oxidations,Unfolded Protein Response (UPR),Chromosome Maintenance,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Regulation of mRNA stability by proteins that bind AU-rich elements,Signaling by Non-Receptor Tyrosine Kinases,Apoptosis,Smooth Muscle Contraction,Metabolism of nitric oxide,Dissolution of Fibrin Clot,The citric acid (TCA) cycle and respiratory electron transport,Fertilization,Signaling by Leptin,Neurodegenerative Diseases,Intracellular signaling by second messengers,Cytosolic iron-sulfur cluster assembly,Cell surface interactions at the vascular wall,Cytokine Signaling in Immune system,Intestinal absorption,Epigenetic regulation of gene expression,Metabolism of amino acids and derivatives,"Plasma lipoprotein assembly, remodeling, and clearance",ECM proteoglycans,Diseases of Mismatch Repair (MMR),Formation of Fibrin Clot (Clotting Cascade),Infectious disease,Reversible hydration of carbon dioxide,"Cell Cycle, Mitotic",Degradation of the extracellular matrix,Signaling by GPCR,Chromatin modifying enzymes,Non-integrin membrane-ECM interactions,Synthesis of DNA,Receptor Mediated Mitophagy,Adaptive Immune System,Metabolism of lipids,Cardiac conduction,Iron uptake and transport,Invadopodia formation,RNA Polymerase II Transcription,Metabolism of carbohydrates,RORA activates gene expression,Signaling by TGF-beta family members,"Platelet activation, signaling and aggregation",Diseases of Immune System,O2/CO2 exchange in erythrocytes,Nucleotide Excision Repair,SLC-mediated transmembrane transport,MAPK family signaling cascades,Diseases of glycosylation,LGI-ADAM interactions,Cilium Assembly,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Gene Silencing by RNA,Signaling by NOTCH,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Surfactant metabolism,mRNA Editing,Peptide hormone metabolism
AAPC-IP_LG-067-Tumor-SM-3NC6Z,0.0,-8.2811515e-11,1.4680562e-10,0.0,-1.871002e-06,1.7788583e-10,-0.0,-1.7438885e-09,0.0,-5.1354368e-12,0.0,0.0,8.109884e-06,3.2186345e-09,-0.0,0.0,0.0,-2.2581996e-09,0.0,0.0,0.0,-0.0004170461,0.0,-6.042511e-11,-1.7371683e-10,0.0,-0.0,-0.0,-7.2687687e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0001397949,4.3007715e-11,-2.866711e-07,-3.8994394e-09,-0.0,0.0,1.4006224e-06,-0.0,0.0,-0.0,-6.9647944e-13,-0.0,-0.0,-0.00045244466,0.0,0.0,0.0,0.0,3.0858562e-08,-1.2768647e-05,-0.0,0.0,0.0,7.552894e-09,-0.0,0.0,0.0,-0.0,0.0,-1.5508277e-09,-0.0,-0.0,0.0,0.0,0.0,6.261633e-11,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-1.6759278e-09,0.0,-1.314309e-08,6.2070046e-07,1.0226501e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.3587345e-09,-0.0,0.0,3.8236038e-07,-0.0,4.3315218e-10,2.5599973e-09,-0.0,0.0,-0.0,-0.0,2.6136579e-05,0.0,-3.3749066e-06,-0.0,1.5142797e-07,-2.7487047e-05,-0.0,1.6770467e-05,-0.0,-0.0010713767,-0.0,-0.0,2.2690054e-09,0.0,0.00051536283,-4.3336145e-06,0.0,-7.0058026e-10,-4.4160565e-08,0.0,0.0,-0.0,0.0,-4.4909302e-05,2.0499701e-11,0.0,-0.0,-1.6110742e-07,-4.8762942e-08,2.3279654e-08,-0.0,-0.0,-0.0,-2.602298e-10
AAPC-STID0000008820-Tumor-SM-2XU16,0.0,-0.0,0.0,0.0,1.3568711e-05,-0.0,-0.0,4.171864e-10,5.850386e-06,-0.0,0.0,0.0,-0.0,0.0,-0.0,-1.656509e-11,1.4921675e-08,5.2129394e-09,0.0,0.0,1.3589106e-10,-2.4636417e-09,0.0,-2.685981e-08,-0.0,0.0,-1.810081e-07,-0.0,-8.35711e-11,0.0,0.0,0.0,0.0,-2.5038651e-05,-5.123209e-12,0.0,8.37416e-11,0.0,-0.0,0.0,0.0,0.0,4.4524766e-09,-0.0,0.0,1.8416087e-06,-1.4787802e-10,3.8323055e-08,-0.0,-0.0,-8.0185025e-10,0.0,-0.0,0.0,-0.0,-6.96708e-13,-0.0,7.466662e-08,-3.932808e-07,0.0,0.0,0.0,0.0,-4.346033e-12,0.0,-1.845542e-08,0.0,0.0,-2.8570737e-10,4.551666e-08,0.0,8.818162e-09,-0.0,0.0,-1.9709253e-07,3.687473e-08,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-2.6153312e-11,1.954432e-12,0.0,0.0,0.0,0.0,0.0,4.6499343e-11,5.3026156e-11,0.0,0.0,0.0,-0.0,0.0,0.0,-6.719936e-08,-0.0,1.5759557e-07,0.0,-0.0,-2.5188933e-06,-1.6656068e-10,-0.0,2.1372479e-08,-0.0,8.737229e-09,-1.9860575e-09,0.0,1.0068876e-09,-0.0,5.2475663e-08,-1.4720807e-05,1.08235426e-07,-0.0,-0.0,-3.1103293e-09,9.8163415e-09,-0.0,-0.0,0.0,-1.2270709e-06,2.7454662e-06,0.0,0.0,0.0,0.0,0.0,2.7714356e-07,2.2147195e-07,6.574173e-10,-1.3676907e-08,0.0,-0.0,1.6636086e-08,1.4474531e-07,-2.2610797e-10,-0.0,-0.0,-0.0,-0.0
AAPC-STID0000008920-Tumor-SM-2XU17,0.0,-0.0,2.9373412e-10,0.0,1.427452e-05,2.966003e-10,-0.0,4.1722364e-10,0.0,-0.0,0.0,0.0,4.6565383e-09,0.0,-0.0,0.0,0.0,-2.4174687e-06,0.0,0.0,-9.416076e-10,-3.91978e-09,0.0,-3.8691255e-09,-0.0,0.0,9.91238e-07,-0.0,-8.3588844e-11,2.1971431e-08,0.0,-3.3963832e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.0811664e-06,0.0,-3.0159251e-06,-8.3367126e-11,5.0155523e-07,-3.526975e-09,-0.0,-8.0192203e-10,-3.26462e-08,-0.0,0.0,-9.5936464e-08,1.6234744e-09,-3.7123868e-09,-0.0,1.3857285e-09,0.0,2.1692447e-06,0.0,-2.2271422e-07,7.367342e-08,8.37526e-08,-1.8457069e-08,0.0,0.0,-2.11654e-11,4.552072e-08,0.0,0.0,-0.0,0.0,0.0014975105,3.677227e-08,-0.0,0.0,0.0,-2.6143478e-05,6.264254e-11,-0.0,0.0,0.0,-0.0,0.0,-0.0,-4.743367e-10,0.0,0.0,9.76819e-10,0.0,4.961727e-11,-4.0732635e-07,4.65035e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-6.720536e-08,-0.0,0.0,-1.7059627e-08,-0.0,7.5817036e-10,-0.0,-0.0,0.0,-0.0,-1.1580494e-09,1.5838861e-05,0.0,6.4598566e-09,-0.0,-8.020219e-07,-1.1752412e-06,-0.0,-1.3238557e-08,-0.0,4.2770845e-09,-5.861777e-09,-8.433106e-07,2.2699524e-09,0.0,-4.8899863e-05,2.4891433e-11,0.0,0.0,-6.280972e-09,0.0,0.0,0.00035163257,-1.6860028e-08,6.57476e-10,2.0509462e-11,0.0,-4.1025414e-05,1.649796e-08,2.8537306e-07,2.3178137e-09,-0.0,-0.0,-0.0,-0.0
AAPC-STID0000009880-Tumor-SM-2XU19,0.0,3.1962393e-06,0.0010631753,0.0,-2.2510023e-06,-1.3639159e-09,-0.0,-0.000235694,5.9684084e-05,-5.135999e-12,0.0,0.0,-3.8832476e-07,-1.9869937e-11,-0.0,-1.9463352e-10,-8.1070034e-10,1.565522e-05,-9.654643e-09,0.0,9.607214e-09,1.231039e-06,0.0,-6.7882624e-08,-0.0,0.0,3.61932e-08,-0.0,-8.3556724e-11,2.1967818e-08,-4.5472123e-10,0.0,0.0,-6.054291e-05,-1.55089e-05,0.0,-0.0,0.00018200587,-0.0,4.383e-11,0.0,0.0,0.0,-0.0,0.0,1.6641687e-05,-8.333509e-11,-1.8177017e-05,-3.9991858e-07,-0.0,-3.457045e-07,1.2132579e-09,-1.3108631e-07,0.0,-0.0,-6.965572e-13,-3.7709826e-09,-3.698135e-11,-0.0005758099,0.0,-1.0143556e-05,2.5992147e-06,1.2227949e-10,2.101891e-06,9.838439e-10,-0.0,2.8035603e-11,0.0,-3.4595998e-06,1.291913e-09,0.0,3.2274308e-08,4.9597966e-06,0.0,2.3253887e-07,-4.888429e-08,-0.0,0.0,2.415064e-09,-3.9478505e-09,-1.353842e-07,-0.0,1.1356294e-08,0.0,-1.1335916e-06,0.0,-0.0,-7.853064e-13,8.656129e-10,0.0,4.188741e-08,-0.000103231854,-3.4073489e-07,-8.1290974e-10,5.0765287e-08,-3.0880447e-08,0.0,0.0,3.8984936e-08,-0.0,0.0,0.0,0.0,-0.0,1.7496851e-06,-2.0965908e-07,-0.0,7.7943423e-07,1.8171725e-08,4.0892526e-05,3.024946e-07,-0.0,1.0330815e-08,2.1114781e-06,0.0,8.4799e-05,-0.0,-0.00028518884,-7.898308e-06,1.2017348e-06,7.4789587e-06,-0.0,-0.0012701941,3.4417273e-05,-0.0,-6.4460877e-09,3.0797012e-06,-2.726021e-06,-4.318188e-06,0.0,-2.1119071e-08,-4.12705e-08,-1.8534654e-10,0.0,-2.5667818e-05,-1.0571829e-05,-0.0,2.0501581e-11,0.0,0.00012178685,-7.4048444e-06,-4.5651596e-08,-1.16410504e-07,-0.0,-0.0,-0.0,1.2343649e-05
AAPC-STID0000013388-Tumor-SM-2XU1Q,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,6.494667e-05,-0.0,0.0,0.0,-0.0,0.0,-0.0,-1.6139251e-10,0.0,-0.0,0.0,0.0,0.0,-1.8649672e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.351479e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.579795e-11,-8.3293275e-11,3.8597358e-07,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.961747e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,9.786175e-08,-0.0,0.0,-3.7752764e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0378868e-07,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.646376e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.7486566e-06,0.0,-0.0,-0.0,-0.0,-0.0,2.3703127e-07,-0.0,-0.0,-3.307866e-10,0.0,1.8983344e-11,-0.0,-0.0,0.0,1.2007431e-06,-0.0,-0.0,-1.033393e-07,-0.0,-0.0,-0.0,0.0,-0.0,2.4870161e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0491293e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.309471e-07
AAPC-STID0000020508-Tumor-SM-2XU22,0.0,-0.0,2.9822757e-05,0.0,2.2318109e-06,-1.0673582e-09,-0.0,3.708078e-08,0.0,-0.0,0.0,0.0,2.1500542e-08,5.230907e-07,-0.0,0.0,-9.247052e-07,9.810044e-05,1.5572561e-12,0.0,8.2443865e-09,3.2052653e-06,4.6701814e-07,5.51784e-07,-0.0,0.0,5.7264354e-10,-0.0,-4.552978e-07,4.558055e-09,0.0,0.0,2.6885465e-09,-0.0,-1.5891585e-05,0.0,-0.0,0.0,-0.0,4.3831685e-11,0.0,0.0,0.0,-5.113334e-07,-4.0222506e-08,3.1077085e-05,-8.333458e-11,1.4763855e-06,1.835523e-06,2.9055228e-10,0.0,2.2676241e-08,-0.0,0.0,-0.0,-6.9650714e-13,-2.6731481e-08,8.284375e-09,-4.6404143e-08,0.0,0.0,-1.839785e-09,-2.674526e-07,6.21569e-05,0.0,-0.0,-4.766177e-10,0.0,-5.2893523e-11,-0.0,0.0,0.0,3.3544447e-07,0.0,-2.0504201e-07,1.8277141e-10,-0.0,0.0,7.38465e-10,-3.0775345e-06,-1.0953503e-05,-0.0,5.314746e-08,0.0,7.036903e-09,2.944749e-10,-0.0,-4.1464876e-09,1.5953096e-09,0.0,9.47303e-10,0.0,-3.4071851e-07,0.0,7.437751e-10,-3.7027423e-08,0.0,0.0,0.0,2.114186e-10,0.0,0.0,1.8870687e-10,-0.0,0.0,-5.5091714e-06,8.640595e-10,-8.311165e-05,7.3014704e-08,2.8933405e-09,-7.4018774e-10,-0.0,-0.0,4.7494064e-05,0.0,-1.0392269e-05,-0.0,3.706872e-06,3.703359e-06,-0.0,-0.0,-0.0,-0.0011382189,1.0715445e-06,3.178501e-06,-6.4509824e-09,0.0,-0.00027821935,2.4881857e-11,0.0,-3.002827e-10,-3.7331793e-06,-1.2831604e-10,0.0,-3.3102177e-05,9.335737e-10,-9.818868e-05,2.0501455e-11,0.0,1.15126014e-07,-1.0743757e-10,-7.519588e-08,3.5268147e-06,-0.0,-0.0,-0.0,-1.413838e-09
AAPC-STID0000021563-Tumor-SM-2XTYU,0.0,-0.0,-1.1261392e-07,0.0,1.256414e-08,1.7790772e-10,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.438448e-06,0.0,-0.0,-5.937493e-09,-1.119411e-09,-1.3203417e-08,0.0,0.0,0.0,-1.8660141e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.3561685e-11,0.0,0.0,0.0,0.0,-0.0,-4.0779312e-07,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.5823664e-11,-8.3340036e-11,4.328647e-08,-3.8999226e-09,-0.0,0.0,0.0,1.0305947e-08,0.0,-0.0,-6.965657e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.0558435e-08,-0.0,0.0,0.0,-0.0,0.0,1.8402667e-06,-0.0,-0.0,0.0,0.0,0.0,6.262412e-11,-0.0,0.0,0.0,-1.2610396e-06,0.0,-0.0,-9.316888e-12,0.0,0.0,-1.6761319e-09,0.0,0.0,0.0,4.648985e-11,0.0,0.0,0.0,4.048736e-08,-0.0,0.0,0.0,5.2842632e-09,-0.0,0.0,0.0,-0.0,4.3311404e-10,-6.4219603e-06,-0.0,0.0,-0.0,-0.0,-3.309723e-10,0.0,0.000108428874,-0.0,-0.0,-2.681127e-08,-0.0,-0.0,-0.0,-0.0010738454,3.755946e-05,-0.0,2.2692863e-09,0.0,-3.4136025e-05,-4.332581e-06,0.0,-2.1422075e-08,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0502797e-11,0.0,-0.0,-0.0,-4.8758647e-08,4.803813e-10,-0.0,-0.0,-0.0,-0.0
AAPC-STID0000021598-Tumor-SM-2XTZN,0.0,-0.0,0.0,0.0,-7.821236e-09,-5.050691e-08,-0.0,5.575889e-07,0.0,-0.0,0.0,-1.0110447e-06,-0.0,0.0,-0.0,0.0,-2.0131179e-07,2.8411143e-06,0.0,0.0,4.861951e-12,-5.022022e-08,0.0,0.0,5.70751e-12,-2.341424e-09,-0.0,-0.0,-8.372687e-11,-4.4023604e-10,3.2545345e-11,-8.227567e-12,0.0,-0.0,-1.2471714e-09,0.0,-0.0,-1.7438558e-07,-0.0,0.0,0.0,0.0,0.0,-4.578268e-11,0.0,-6.609586e-07,-8.3504786e-11,7.3722795e-08,-3.703921e-06,3.3967637e-10,0.0,-5.0309434e-10,-0.0,0.0,-0.0,8.607961e-12,-0.0,-0.0,-3.6667927e-07,-5.7869848e-11,-9.761158e-06,3.8659933e-09,0.0,0.0,0.0,9.053183e-09,0.0,0.0,-4.0281936e-10,-0.0,0.0,0.0,1.4801325e-10,-1.0358742e-08,1.8311829e-06,-1.44581325e-08,-0.0,0.0,0.0,0.0,1.3283733e-07,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-7.3276647e-07,0.0,0.0,-8.146206e-09,7.453082e-09,1.1978592e-08,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,4.4214198e-07,-0.0,-0.0,-1.6685923e-10,-0.0,0.0,-0.0,-0.0,-3.3162662e-10,0.0,3.3552627e-08,-6.145157e-11,-3.1247198e-06,-1.4691841e-05,-0.0,8.939774e-06,-0.0,-5.8422034e-10,6.9810244e-07,1.9826676e-09,-0.0,0.0,0.000114101524,3.15166e-09,0.0,0.0,0.0,0.0,0.0,-0.00011050016,6.233403e-09,-0.0,2.054333e-11,0.0,1.7124773e-06,-0.0,-0.0,0.0,-0.0,2.723252e-08,-0.0,2.3635185e-07
AAPC-STID0000021602-Tumor-SM-2XTZR,0.0,-0.0,0.0,0.0,-1.3121582e-06,-0.0,-0.0,-5.5481923e-05,0.0,-0.0,0.0,-1.009129e-06,-4.1593316e-06,0.0,-0.0,0.0,1.4925051e-08,-4.765269e-07,0.0,0.0,1.3591181e-10,2.0923824e-06,0.0,-2.6863217e-08,5.6981806e-12,0.0,-2.4519428e-08,-0.0,-8.358828e-11,0.0,0.0,0.0,0.0,-2.5041858e-05,-4.079344e-07,0.0,8.37529e-11,-1.741001e-07,-0.0,0.0,0.0,0.0,4.4530775e-09,-0.0,0.0,8.464514e-06,-8.3366564e-11,-1.5119619e-11,1.5144418e-06,-0.0,-8.019585e-10,0.0,-0.0,0.0,-0.0,-6.96802e-13,-3.7126517e-09,7.468353e-08,-2.039222e-05,0.0,-9.746429e-06,3.859809e-09,0.0,4.8207962e-11,-9.8420855e-11,-1.8457762e-08,-1.9072135e-09,0.0,3.704114e-10,4.5522803e-08,0.0,0.0,-4.9129056e-10,0.0,1.4328293e-07,3.6731077e-08,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-5.5871856e-11,0.0,-0.0,-2.4139283e-11,0.0,0.0,0.0,0.0,0.0,0.0,9.301124e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-6.720788e-08,-0.0,0.0,6.837506e-10,-0.0,-2.5194636e-06,-3.5524488e-07,-0.0,0.0,-0.0,-0.0,-3.3107767e-10,0.0,0.00010842796,-0.0,-7.3967266e-07,-1.7437587e-05,-0.0,8.925161e-06,-0.0,-4.9499806e-07,3.7588154e-05,-0.0,-0.0,0.0,-8.210221e-06,3.9829133e-11,0.0,3.1286432e-05,-7.424775e-07,0.0,0.0,-0.00010995483,2.2150184e-07,6.5750067e-10,2.0509323e-11,0.0,-0.0,-1.1715547e-09,1.4477807e-07,-1.844733e-05,-0.0,-0.0,-0.0,-0.0
MO_1130,0.0,-0.0,2.2000957e-10,0.0,2.1006623e-07,-5.2132734e-09,-0.0,3.7879342e-11,0.0,-0.0,0.0,4.8024657e-07,-6.242595e-07,0.0,-0.0,0.0,0.0,7.986805e-07,0.0,0.0,0.0,-1.3022585e-06,0.0,8.251286e-09,-2.276251e-11,0.0,-0.0,-0.0,-8.3477704e-11,4.5537556e-09,0.0,0.0,0.0,-0.0,1.5231352e-05,0.0,-0.0,-3.3831455e-08,-0.0,0.0,2.9485437e-07,-5.87723e-10,0.0,-0.0,0.0,1.675939e-05,-8.3256284e-11,4.205062e-08,-2.718283e-10,-0.0,0.0,0.0,-0.0,0.0,-0.0,1.4208289e-06,2.7468778e-07,-0.0,4.843646e-09,0.0,0.0,0.0,0.0,0.0,4.6981068e-08,-0.0,0.0,0.0,1.9681968e-06,-0.0,0.0,0.0,-0.0,0.0,3.1229953e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-8.842558e-08,0.0,-3.3940427e-07,0.0,-0.0,-7.434265e-10,0.0,0.0,-1.9656188e-09,0.0,0.0,0.0,6.037473e-10,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-7.5411934e-09,-0.0,0.0,0.0,-0.0,-0.0,-9.906485e-08,9.152868e-11,0.0,-0.0,-0.0,-7.439394e-08,0.0,-8.8762675e-07,-0.0,6.777292e-10,0.0,-0.0,-4.1744674e-06,-0.0,1.0678594e-08,6.483003e-07,-0.0,-0.0,0.0,-1.4186106e-05,1.7042188e-07,0.0,0.0,0.0,0.0,0.0,7.4919767e-06,-2.3644953e-08,-0.0,2.0482192e-11,0.0,-0.0,-0.0,-0.0,-4.573049e-09,-0.0,-0.0,-0.0,-0.0
MO_1241,0.0,-0.0,0.0,0.0,1.974474e-05,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,6.258426e-07,0.0,-0.0,0.0,-2.896388e-06,-0.00019998381,0.0,0.0,0.0,-1.866838e-10,0.0,0.0,3.7045245e-11,0.0,-0.0,-0.0,-8.359856e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-4.024364e-08,5.501266e-10,-8.337681e-11,-0.0,1.2589905e-09,-0.0,0.0,0.0,-9.406563e-09,0.0,-0.0,-6.9687306e-13,-0.0,-0.0,-6.929667e-10,0.0,0.0,0.0,0.0,0.0,-7.874501e-10,-0.0,0.0,0.0,-3.5870066e-08,-0.0,0.0,-1.5925691e-08,-0.0,0.0,4.0470616e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651037e-11,1.0652557e-09,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2.2449656e-08,-0.0,-0.0,0.0,-0.0,-0.0,1.0728235e-07,0.0,-1.0216826e-05,-0.0,-0.0,0.0,-0.0,-2.7108981e-06,-0.0,0.0,1.7819583e-11,3.180032e-06,-0.0,0.0,-3.939153e-07,2.4895107e-11,0.0,0.0,0.0,0.0,0.0,6.288079e-05,0.0,-0.0,6.711476e-08,0.0,1.1671579e-07,2.3949605e-08,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
MO_1244,0.0,-0.0,-5.793355e-05,0.0,-2.6417297e-07,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.8655472e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.3540765e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,4.3824624e-11,3.3240165e-05,0.0,0.0,-0.0,0.0,-1.3175587e-07,-8.331917e-11,-0.0,-6.2288456e-07,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.963915e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.8267212e-10,-2.8013978e-06,-0.0,0.0,0.0,1.0102436e-06,-0.0,0.0,0.0,-0.0,0.0,-6.5631403e-09,-0.0,-0.0,0.0,6.1350774e-10,-1.35453515e-08,0.0,-0.0,0.0,0.0,4.9882782e-09,0.0,-0.0,3.5687965e-14,1.5916375e-09,0.0,0.0,0.0,0.0,0.0,1.1154774e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.4339412e-08,-0.0,0.0,7.6878786e-07,-0.0,-0.0,8.53229e-10,-0.0,0.0,4.1308567e-07,-0.0,-6.485434e-08,0.0,-0.00030694818,-0.0,-5.5441797e-07,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.000550367,2.4877904e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.1499575e-09,-1.0285268e-06,0.0,-0.0,-0.0,-0.0,-2.1246046e-06,-0.0,-0.0,-0.0,2.0854956e-09
MO_1316,0.0,-0.0,0.0,0.0,-5.5191066e-07,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,6.257773e-07,0.0,-0.0,0.0,0.0,-1.0948625e-08,0.0,0.0,0.0,-3.919951e-09,0.0,-3.869294e-09,-0.0,0.0,9.912051e-07,-0.0,-8.3584216e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.2212786e-06,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-3.0156893e-06,-8.336251e-11,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.968005e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-8.211037e-10,0.0,-0.0,0.0,0.0,-3.586633e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.6858336e-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6505515e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-7.514234e-06,-0.0,-0.0,0.0,-0.0,-0.0,-0.0002522699,0.0,1.9000402e-11,-0.0,6.6734387e-09,1.0264561e-08,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-2.571493e-06,2.489251e-11,0.0,0.0,0.0,0.0,0.0,0.00011877553,0.0,-0.0,2.0508326e-11,0.0,-0.0,-0.0,3.5908778e-07,0.0,-0.0,-0.0,-0.0,-0.0
