,,coef
GRIN1,cnv_del,8.634801e-10
GRIN1,cnv_amp,1.3441838e-09
PRR19,mut_important,0.0
PRR19,cnv_del,0.0
PRR19,cnv_amp,0.0
CAD,mut_important,2.6044357e-15
CAD,cnv_del,2.7206367e-34
CAD,cnv_amp,0.0
GPR52,mut_important,0.0
GPR52,cnv_del,0.0
GPR52,cnv_amp,0.0
CYP3A7,mut_important,0.0
CYP3A7,cnv_del,0.0
CYP3A7,cnv_amp,0.0
SHD,mut_important,0.0
SHD,cnv_del,0.0
SHD,cnv_amp,0.0
NLGN1,mut_important,1.7302208e-17
NLGN1,cnv_del,0.0
NLGN1,cnv_amp,6.415987e-32
MAGOH,mut_important,0.0
MAGOH,cnv_del,0.0
MAGOH,cnv_amp,0.0
INSR,mut_important,1.1137206e-07
INSR,cnv_del,0.0
INSR,cnv_amp,0.0
CSAD,mut_important,0.0
CSAD,cnv_del,0.0
CSAD,cnv_amp,0.0
ACD,mut_important,0.0
ACD,cnv_del,0.0
ACD,cnv_amp,0.0
YOD1,mut_important,1.38710024e-11
YOD1,cnv_del,0.0
YOD1,cnv_amp,3.1909453e-09
CCDC14,mut_important,0.0
CCDC14,cnv_del,0.0
CCDC14,cnv_amp,0.0
TMPRSS11B,mut_important,0.0
TMPRSS11B,cnv_del,0.0
TMPRSS11B,cnv_amp,0.0
TBCC,mut_important,0.0
TBCC,cnv_del,0.0
TBCC,cnv_amp,1.1815077e-12
RASL12,mut_important,0.0
RASL12,cnv_del,0.0
RASL12,cnv_amp,0.0
PGBD5,mut_important,0.0
PGBD5,cnv_del,0.0
PGBD5,cnv_amp,0.0
INTS4,mut_important,0.0
INTS4,cnv_del,0.0
INTS4,cnv_amp,0.0
SCARA3,mut_important,0.0
SCARA3,cnv_del,0.0
SCARA3,cnv_amp,0.0
TP63,mut_important,0.0
TP63,cnv_del,0.0
TP63,cnv_amp,0.0003252098
ZCCHC6,mut_important,0.0
ZCCHC6,cnv_del,0.0
ZCCHC6,cnv_amp,0.0
MRPL13,mut_important,5.9796026e-18
MRPL13,cnv_del,0.0
MRPL13,cnv_amp,1.238543e-33
NRXN3,mut_important,1.03729985e-30
NRXN3,cnv_del,0.0
NRXN3,cnv_amp,0.0
SNF8,mut_important,0.0
SNF8,cnv_del,0.0
SNF8,cnv_amp,0.0
ERF,mut_important,0.0
ERF,cnv_del,2.4155382e-09
ERF,cnv_amp,0.0
ST18,mut_important,0.0
ST18,cnv_del,0.0
ST18,cnv_amp,0.0
USP29,mut_important,0.0
USP29,cnv_del,0.0
USP29,cnv_amp,0.0
MOGAT3,mut_important,1.1055429e-11
MOGAT3,cnv_del,1.3889667e-10
MOGAT3,cnv_amp,1.2129286e-10
FBXO33,mut_important,0.0
FBXO33,cnv_del,0.0
FBXO33,cnv_amp,0.0
ULK3,mut_important,0.0
ULK3,cnv_del,0.0
ULK3,cnv_amp,0.0
TIGD6,mut_important,0.0
TIGD6,cnv_del,0.0
TIGD6,cnv_amp,0.0
ZNF660,mut_important,0.0
ZNF660,cnv_del,0.0
ZNF660,cnv_amp,0.0
GTF2A2,mut_important,7.316132e-08
GTF2A2,cnv_del,0.0
GTF2A2,cnv_amp,0.0
KDM4B,mut_important,6.140281e-12
KDM4B,cnv_del,0.0
KDM4B,cnv_amp,0.0
CNIH2,mut_important,1.730393e-08
CNIH2,cnv_del,7.1137336e-09
CNIH2,cnv_amp,6.995198e-08
SKP1,mut_important,0.0
SKP1,cnv_del,1.2553997e-36
SKP1,cnv_amp,3.1942966e-38
KCTD16,mut_important,0.0
KCTD16,cnv_del,0.0
KCTD16,cnv_amp,0.0
CCT2,mut_important,5.235747e-36
CCT2,cnv_del,0.0
CCT2,cnv_amp,0.0
SPACA1,mut_important,0.0
SPACA1,cnv_del,0.0
SPACA1,cnv_amp,0.0
NDUFS2,mut_important,1.2385175e-09
NDUFS2,cnv_del,5.076926e-37
NDUFS2,cnv_amp,4.862705e-07
FGD5,mut_important,0.0
FGD5,cnv_del,0.0
FGD5,cnv_amp,0.0
SLC7A8,mut_important,0.0
SLC7A8,cnv_del,0.0
SLC7A8,cnv_amp,0.0
GAS7,mut_important,0.0
GAS7,cnv_del,0.0
GAS7,cnv_amp,0.0
VEGFC,mut_important,3.3409468e-13
VEGFC,cnv_del,1.263925e-37
VEGFC,cnv_amp,1.5509585e-37
MUC16,mut_important,3.360724e-05
MUC16,cnv_del,0.0
MUC16,cnv_amp,0.0
RUNX1T1,mut_important,0.0
RUNX1T1,cnv_del,0.0
RUNX1T1,cnv_amp,0.0
NFKBIA,mut_important,3.0308333e-14
NFKBIA,cnv_del,0.0
NFKBIA,cnv_amp,1.372367e-13
OGT,mut_important,0.0
OGT,cnv_del,0.0
OGT,cnv_amp,0.0
FAM84B,mut_important,0.0
FAM84B,cnv_del,0.0
FAM84B,cnv_amp,0.0
NMNAT3,mut_important,0.0
NMNAT3,cnv_del,0.0
NMNAT3,cnv_amp,0.0
IQCF2,mut_important,0.0
IQCF2,cnv_del,0.0
IQCF2,cnv_amp,0.0
GIMAP5,mut_important,0.0
GIMAP5,cnv_del,0.0
GIMAP5,cnv_amp,0.0
FZD2,mut_important,7.935422e-08
FZD2,cnv_del,0.0
FZD2,cnv_amp,0.0
SEC23A,mut_important,0.0
SEC23A,cnv_del,0.0
SEC23A,cnv_amp,0.0
SUCNR1,mut_important,0.0
SUCNR1,cnv_del,0.0
SUCNR1,cnv_amp,0.0
SLC39A6,mut_important,0.0
SLC39A6,cnv_del,0.0
SLC39A6,cnv_amp,0.0
FAM169A,mut_important,0.0
FAM169A,cnv_del,0.0
FAM169A,cnv_amp,0.0
SERP1,mut_important,0.0
SERP1,cnv_del,0.0
SERP1,cnv_amp,2.108505e-21
MYCBP2,mut_important,0.0
MYCBP2,cnv_del,0.0
MYCBP2,cnv_amp,0.0
ATP13A3,mut_important,0.0
ATP13A3,cnv_del,0.0
ATP13A3,cnv_amp,0.0
CDK15,mut_important,0.0
CDK15,cnv_del,0.0
CDK15,cnv_amp,0.0
HM13,mut_important,0.0
HM13,cnv_del,0.0
HM13,cnv_amp,0.0
SYNGR3,mut_important,0.0
SYNGR3,cnv_del,0.0
SYNGR3,cnv_amp,0.0
RBM42,mut_important,0.0
RBM42,cnv_del,0.0
RBM42,cnv_amp,0.0
OR8A1,mut_important,0.0
OR8A1,cnv_del,0.0
OR8A1,cnv_amp,0.0
TRMT61B,mut_important,0.0
TRMT61B,cnv_del,0.0
TRMT61B,cnv_amp,4.335576e-34
TSPAN13,mut_important,0.0
TSPAN13,cnv_del,0.0
TSPAN13,cnv_amp,0.0
ZNF575,mut_important,0.0
ZNF575,cnv_del,0.0
ZNF575,cnv_amp,0.0
ANAPC13,mut_important,0.0
ANAPC13,cnv_del,0.0
ANAPC13,cnv_amp,3.889677e-11
FAM71D,mut_important,0.0
FAM71D,cnv_del,0.0
FAM71D,cnv_amp,0.0
OR6N1,mut_important,0.0
OR6N1,cnv_del,5.0458857e-30
OR6N1,cnv_amp,5.610864e-32
NXF5,mut_important,0.0
NXF5,cnv_del,0.0
NXF5,cnv_amp,0.0
NAPB,mut_important,0.0
NAPB,cnv_del,0.0
NAPB,cnv_amp,0.0
ASPHD1,mut_important,0.0
ASPHD1,cnv_del,0.0
ASPHD1,cnv_amp,0.0
PSPC1,mut_important,0.0
PSPC1,cnv_del,0.0
PSPC1,cnv_amp,0.0
DNAJC8,mut_important,0.0
DNAJC8,cnv_del,6.9073263e-15
DNAJC8,cnv_amp,1.4540493e-15
RET,mut_important,0.0
RET,cnv_del,0.0
RET,cnv_amp,0.0
GCDH,mut_important,1.5728555e-14
GCDH,cnv_del,0.0
GCDH,cnv_amp,0.0
ATP6AP1L,mut_important,0.0
ATP6AP1L,cnv_del,0.0
ATP6AP1L,cnv_amp,0.0
LSR,mut_important,0.0
LSR,cnv_del,0.0
LSR,cnv_amp,0.0
BTBD11,mut_important,0.0
BTBD11,cnv_del,0.0
BTBD11,cnv_amp,0.0
MEF2D,mut_important,0.0
MEF2D,cnv_del,4.1861487e-32
MEF2D,cnv_amp,0.0
OLFM2,mut_important,0.0
OLFM2,cnv_del,0.0
OLFM2,cnv_amp,0.0
GYPB,mut_important,0.0
GYPB,cnv_del,0.0
GYPB,cnv_amp,0.0
MYRIP,mut_important,0.0
MYRIP,cnv_del,0.0
MYRIP,cnv_amp,0.0
ABCC10,mut_important,0.0
ABCC10,cnv_del,0.0
ABCC10,cnv_amp,0.0
POLR3F,mut_important,0.0
POLR3F,cnv_del,0.0
POLR3F,cnv_amp,0.0
PSMD10,mut_important,3.4256864e-09
PSMD10,cnv_del,0.0
PSMD10,cnv_amp,0.0
RAP2C,mut_important,0.0
RAP2C,cnv_del,0.0
RAP2C,cnv_amp,0.0
SPATA2,mut_important,0.0
SPATA2,cnv_del,0.0
SPATA2,cnv_amp,0.0
SSX7,mut_important,0.0
SSX7,cnv_del,0.0
SSX7,cnv_amp,0.0
RASL10A,mut_important,0.0
RASL10A,cnv_del,0.0
RASL10A,cnv_amp,0.0
VSIG8,mut_important,0.0
VSIG8,cnv_del,0.0
VSIG8,cnv_amp,0.0
PRPF8,mut_important,0.0
PRPF8,cnv_del,0.0
PRPF8,cnv_amp,0.0
SMAD9,mut_important,0.0
SMAD9,cnv_del,0.0
SMAD9,cnv_amp,0.0
IFRD2,mut_important,0.0
IFRD2,cnv_del,0.0
IFRD2,cnv_amp,0.0
PRSS16,mut_important,0.0
PRSS16,cnv_del,0.0
PRSS16,cnv_amp,0.0
VRK3,mut_important,0.0
VRK3,cnv_del,0.0
VRK3,cnv_amp,0.0
SERINC2,mut_important,1.8681743e-09
SERINC2,cnv_del,1.9814942e-07
SERINC2,cnv_amp,1.9208468e-08
GPR45,mut_important,0.0
GPR45,cnv_del,0.0
GPR45,cnv_amp,0.0
NEU3,mut_important,0.0
NEU3,cnv_del,5.872141e-08
NEU3,cnv_amp,2.6709733e-07
VWA1,mut_important,0.0
VWA1,cnv_del,1.994782e-08
VWA1,cnv_amp,2.9543967e-09
HIST1H4G,mut_important,0.0
HIST1H4G,cnv_del,0.0
HIST1H4G,cnv_amp,0.0
ASAH1,mut_important,2.398587e-12
ASAH1,cnv_del,0.0
ASAH1,cnv_amp,0.0
BCL7B,mut_important,0.0
BCL7B,cnv_del,0.0
BCL7B,cnv_amp,0.0
ARF4,mut_important,0.0
ARF4,cnv_del,0.0
ARF4,cnv_amp,0.0
CCND3,mut_important,0.0
CCND3,cnv_del,0.0
CCND3,cnv_amp,0.00024878478
HOXA9,mut_important,0.0
HOXA9,cnv_del,0.0
HOXA9,cnv_amp,0.0
AGXT2,mut_important,4.6121686e-11
AGXT2,cnv_del,0.0
AGXT2,cnv_amp,4.8445453e-10
RABGGTA,mut_important,0.0
RABGGTA,cnv_del,0.0
RABGGTA,cnv_amp,0.0
NT5E,mut_important,0.0
NT5E,cnv_del,9.348746e-12
NT5E,cnv_amp,4.0033693e-12
ZNF428,mut_important,0.0
ZNF428,cnv_del,0.0
ZNF428,cnv_amp,0.0
ERLIN1,mut_important,0.0
ERLIN1,cnv_del,9.716959e-08
ERLIN1,cnv_amp,0.0
AP4M1,mut_important,0.0
AP4M1,cnv_del,8.2649096e-33
AP4M1,cnv_amp,8.900342e-35
ARRDC1,mut_important,0.0
ARRDC1,cnv_del,0.0
ARRDC1,cnv_amp,0.0
MAGEB6,mut_important,0.0
MAGEB6,cnv_del,0.0
MAGEB6,cnv_amp,0.0
RB1,mut_important,0.001539468
RB1,cnv_del,2.0120627e-34
RB1,cnv_amp,0.0
SLC45A3,mut_important,0.0
SLC45A3,cnv_del,0.0
SLC45A3,cnv_amp,2.946232e-07
CEACAM1,mut_important,2.0619294e-11
CEACAM1,cnv_del,0.0
CEACAM1,cnv_amp,0.0
HIRIP3,mut_important,0.0
HIRIP3,cnv_del,0.0
HIRIP3,cnv_amp,0.0
TXK,mut_important,0.0
TXK,cnv_del,0.0
TXK,cnv_amp,0.0
ALG8,mut_important,0.0
ALG8,cnv_del,0.0
ALG8,cnv_amp,0.0
OR6C75,mut_important,0.0
OR6C75,cnv_del,0.0
OR6C75,cnv_amp,0.0
CERK,mut_important,0.0
CERK,cnv_del,0.0
CERK,cnv_amp,0.0
POU5F2,mut_important,0.0
POU5F2,cnv_del,0.0
POU5F2,cnv_amp,0.0
TBC1D14,mut_important,0.0
TBC1D14,cnv_del,2.2831836e-24
TBC1D14,cnv_amp,3.5412893e-25
PMPCA,mut_important,1.04550864e-07
PMPCA,cnv_del,1.0699309e-06
PMPCA,cnv_amp,8.204948e-08
FAM184A,mut_important,0.0
FAM184A,cnv_del,0.0
FAM184A,cnv_amp,0.0
ATG2B,mut_important,0.0
ATG2B,cnv_del,0.0
ATG2B,cnv_amp,0.0
LRRC17,mut_important,0.0
LRRC17,cnv_del,0.0
LRRC17,cnv_amp,0.0
SORBS1,mut_important,0.0
SORBS1,cnv_del,7.3329554e-10
SORBS1,cnv_amp,0.0
INTS7,mut_important,4.4082995e-08
INTS7,cnv_del,2.5249537e-06
INTS7,cnv_amp,1.5920543e-05
AMY2B,mut_important,0.0
AMY2B,cnv_del,4.7151484e-06
AMY2B,cnv_amp,1.0039245e-06
TELO2,mut_important,0.0
TELO2,cnv_del,0.0
TELO2,cnv_amp,0.0
ABCB10,mut_important,0.0
ABCB10,cnv_del,1.7682585e-14
ABCB10,cnv_amp,6.1045487e-15
GTPBP10,mut_important,0.0
GTPBP10,cnv_del,0.0
GTPBP10,cnv_amp,0.0
USP25,mut_important,1.1161254e-06
USP25,cnv_del,0.0
USP25,cnv_amp,0.0
SRSF3,mut_important,0.0
SRSF3,cnv_del,0.0
SRSF3,cnv_amp,1.9994359e-37
GRIPAP1,mut_important,0.0
GRIPAP1,cnv_del,0.0
GRIPAP1,cnv_amp,0.0
AHDC1,mut_important,0.0
AHDC1,cnv_del,0.0
AHDC1,cnv_amp,0.0
HSPB11,mut_important,0.0
HSPB11,cnv_del,7.484992e-37
HSPB11,cnv_amp,1.7135347e-35
TUB,mut_important,0.0
TUB,cnv_del,0.0
TUB,cnv_amp,0.0
CHML,mut_important,0.0
CHML,cnv_del,0.0
CHML,cnv_amp,4.7985287e-09
DNAH2,mut_important,0.0
DNAH2,cnv_del,0.0
DNAH2,cnv_amp,0.0
TOP2B,mut_important,0.0
TOP2B,cnv_del,5.3118464e-12
TOP2B,cnv_amp,0.0
ZNF497,mut_important,0.0
ZNF497,cnv_del,0.0
ZNF497,cnv_amp,0.0
CCDC7,mut_important,0.0
CCDC7,cnv_del,0.0
CCDC7,cnv_amp,0.0
ACOX1,mut_important,0.0
ACOX1,cnv_del,0.0
ACOX1,cnv_amp,0.0
CCNY,mut_important,0.0
CCNY,cnv_del,0.0
CCNY,cnv_amp,0.0
ATG5,mut_important,0.0
ATG5,cnv_del,5.5549613e-36
ATG5,cnv_amp,1.2235654e-35
ZNF774,mut_important,0.0
ZNF774,cnv_del,0.0
ZNF774,cnv_amp,0.0
HTR3B,mut_important,0.0
HTR3B,cnv_del,0.0
HTR3B,cnv_amp,0.0
THEM4,mut_important,0.0
THEM4,cnv_del,1.4683314e-12
THEM4,cnv_amp,2.0678619e-11
PLEKHG5,mut_important,1.7172681e-09
PLEKHG5,cnv_del,6.3592013e-34
PLEKHG5,cnv_amp,4.5175845e-26
TMED5,mut_important,0.0
TMED5,cnv_del,0.0
TMED5,cnv_amp,0.0
MICALL2,mut_important,0.0
MICALL2,cnv_del,0.0
MICALL2,cnv_amp,0.0
MKNK2,mut_important,0.0
MKNK2,cnv_del,0.0
MKNK2,cnv_amp,0.0
NUDT22,mut_important,0.0
NUDT22,cnv_del,0.0
NUDT22,cnv_amp,0.0
ZNF679,mut_important,0.0
ZNF679,cnv_del,0.0
ZNF679,cnv_amp,0.0
RAD51D,mut_important,0.0
RAD51D,cnv_del,1.2915983e-28
RAD51D,cnv_amp,0.0
DUSP7,mut_important,0.0
DUSP7,cnv_del,9.89759e-38
DUSP7,cnv_amp,2.549563e-35
AP1M1,mut_important,0.0
AP1M1,cnv_del,0.0
AP1M1,cnv_amp,0.0
H1F0,mut_important,0.0
H1F0,cnv_del,0.0
H1F0,cnv_amp,0.0
PRKDC,mut_important,2.67585e-13
PRKDC,cnv_del,3.3259617e-36
PRKDC,cnv_amp,2.5608185e-35
TMEM63B,mut_important,0.0
TMEM63B,cnv_del,0.0
TMEM63B,cnv_amp,0.0
CDC14C,mut_important,0.0
CDC14C,cnv_del,0.0
CDC14C,cnv_amp,0.0
LCE3D,mut_important,2.4877674e-05
LCE3D,cnv_del,0.0002709069
LCE3D,cnv_amp,0.00013767512
MUC4,mut_important,5.3822265e-07
MUC4,cnv_del,1.0496833e-34
MUC4,cnv_amp,1.421718e-36
PLEKHG2,mut_important,1.136794e-19
PLEKHG2,cnv_del,0.0
PLEKHG2,cnv_amp,0.0
OC90,mut_important,0.0
OC90,cnv_del,0.0
OC90,cnv_amp,0.0
KLC3,mut_important,0.0
KLC3,cnv_del,0.0
KLC3,cnv_amp,0.0
SPHK2,mut_important,0.0
SPHK2,cnv_del,0.0
SPHK2,cnv_amp,0.0
HCN3,mut_important,0.0
HCN3,cnv_del,0.0
HCN3,cnv_amp,0.0
BICD2,mut_important,1.1091272e-15
BICD2,cnv_del,0.0
BICD2,cnv_amp,4.842706e-38
NUP93,mut_important,0.0
NUP93,cnv_del,0.0
NUP93,cnv_amp,0.0
FMR1,mut_important,0.0
FMR1,cnv_del,0.0
FMR1,cnv_amp,0.0
DLG3,mut_important,3.0543354e-12
DLG3,cnv_del,0.0
DLG3,cnv_amp,0.0
AK4,mut_important,0.0
AK4,cnv_del,2.9221585e-08
AK4,cnv_amp,2.1319136e-05
TBP,mut_important,0.0
TBP,cnv_del,9.740328e-06
TBP,cnv_amp,0.0002326358
PRPF40B,mut_important,0.0
PRPF40B,cnv_del,0.0
PRPF40B,cnv_amp,0.0
HSPB7,mut_important,0.0
HSPB7,cnv_del,0.0
HSPB7,cnv_amp,0.0
OR6T1,mut_important,5.199236e-08
OR6T1,cnv_del,0.0
OR6T1,cnv_amp,0.0
SRP9,mut_important,0.0
SRP9,cnv_del,8.607753e-30
SRP9,cnv_amp,1.4936052e-26
OR7E24,mut_important,1.3559819e-21
OR7E24,cnv_del,0.0
OR7E24,cnv_amp,0.0
SLC2A4RG,mut_important,0.0
SLC2A4RG,cnv_del,0.0
SLC2A4RG,cnv_amp,0.0
MED9,mut_important,4.296451e-06
MED9,cnv_del,0.0
MED9,cnv_amp,0.0
OR4K1,mut_important,5.0588504e-08
OR4K1,cnv_del,0.0
OR4K1,cnv_amp,0.0
BIN3,mut_important,0.0
BIN3,cnv_del,0.0
BIN3,cnv_amp,0.0
ARL4C,mut_important,0.0
ARL4C,cnv_del,0.0
ARL4C,cnv_amp,0.0
PRPF4B,mut_important,0.0
PRPF4B,cnv_del,0.0
PRPF4B,cnv_amp,0.0
APBB2,mut_important,0.0
APBB2,cnv_del,0.0
APBB2,cnv_amp,0.0
CLCA1,mut_important,0.0
CLCA1,cnv_del,0.0
CLCA1,cnv_amp,0.0
DBX1,mut_important,0.0
DBX1,cnv_del,0.0
DBX1,cnv_amp,0.0
GTF2E1,mut_important,0.0
GTF2E1,cnv_del,0.0
GTF2E1,cnv_amp,6.505085e-36
DHX33,mut_important,0.0
DHX33,cnv_del,0.0
DHX33,cnv_amp,0.0
MTIF2,mut_important,0.0
MTIF2,cnv_del,0.0
MTIF2,cnv_amp,0.0
RASAL1,mut_important,3.1655837e-08
RASAL1,cnv_del,0.0
RASAL1,cnv_amp,0.0
CCNB1IP1,mut_important,0.0
CCNB1IP1,cnv_del,0.0
CCNB1IP1,cnv_amp,0.0
WNT4,mut_important,0.0
WNT4,cnv_del,5.508364e-35
WNT4,cnv_amp,1.4135057e-27
YWHAH,mut_important,0.0
YWHAH,cnv_del,0.0
YWHAH,cnv_amp,0.0
DEPTOR,mut_important,0.0
DEPTOR,cnv_del,0.0
DEPTOR,cnv_amp,0.0
TRIM56,mut_important,0.0
TRIM56,cnv_del,0.0
TRIM56,cnv_amp,0.0
PI4K2A,mut_important,4.259698e-14
PI4K2A,cnv_del,1.9967977e-31
PI4K2A,cnv_amp,0.0
KLF13,mut_important,0.0
KLF13,cnv_del,0.0
KLF13,cnv_amp,0.0
SLC45A1,mut_important,0.0
SLC45A1,cnv_del,0.0
SLC45A1,cnv_amp,0.0
FEM1A,mut_important,1.4988419e-14
FEM1A,cnv_del,0.0
FEM1A,cnv_amp,0.0
DPH5,mut_important,0.0
DPH5,cnv_del,1.6673022e-20
DPH5,cnv_amp,1.860597e-19
CDK20,mut_important,0.0
CDK20,cnv_del,0.0
CDK20,cnv_amp,0.0
TMEM87A,mut_important,0.0
TMEM87A,cnv_del,0.0
TMEM87A,cnv_amp,0.0
CEBPA,mut_important,0.0
CEBPA,cnv_del,0.0
CEBPA,cnv_amp,0.0
CPEB1,mut_important,0.0
CPEB1,cnv_del,0.0
CPEB1,cnv_amp,0.0
LY6G6C,mut_important,0.0
LY6G6C,cnv_del,0.0
LY6G6C,cnv_amp,0.0
PANX1,mut_important,0.0
PANX1,cnv_del,0.0
PANX1,cnv_amp,3.317709e-07
ATL1,mut_important,0.0
ATL1,cnv_del,0.0
ATL1,cnv_amp,0.0
CAV2,mut_important,0.0
CAV2,cnv_del,0.0
CAV2,cnv_amp,0.0
FAM13A,mut_important,6.962083e-20
FAM13A,cnv_del,0.0
FAM13A,cnv_amp,3.938016e-19
IQCC,mut_important,0.0
IQCC,cnv_del,0.0
IQCC,cnv_amp,0.0
NOP56,mut_important,0.0
NOP56,cnv_del,0.0
NOP56,cnv_amp,0.0
DNASE1L1,mut_important,1.8913065e-13
DNASE1L1,cnv_del,0.0
DNASE1L1,cnv_amp,0.0
FGF11,mut_important,0.0
FGF11,cnv_del,0.0
FGF11,cnv_amp,0.0
VPS37B,mut_important,0.0
VPS37B,cnv_del,0.0
VPS37B,cnv_amp,0.0
CELSR2,mut_important,0.0
CELSR2,cnv_del,0.0
CELSR2,cnv_amp,0.0
AEBP2,mut_important,0.0
AEBP2,cnv_del,0.0
AEBP2,cnv_amp,0.0
BBS4,mut_important,2.400694e-12
BBS4,cnv_del,0.0
BBS4,cnv_amp,0.0
CUL1,mut_important,0.00013482902
CUL1,cnv_del,9.787178e-37
CUL1,cnv_amp,7.5778506e-28
PIGN,mut_important,0.0
PIGN,cnv_del,0.0
PIGN,cnv_amp,0.0
NOL4,mut_important,0.0
NOL4,cnv_del,0.0
NOL4,cnv_amp,0.0
NFYA,mut_important,0.0
NFYA,cnv_del,0.0
NFYA,cnv_amp,2.2838416e-14
ZNF83,mut_important,0.0
ZNF83,cnv_del,0.0
ZNF83,cnv_amp,0.0
SERPINA6,mut_important,0.0
SERPINA6,cnv_del,0.0
SERPINA6,cnv_amp,0.0
CCNI,mut_important,0.0
CCNI,cnv_del,0.0
CCNI,cnv_amp,0.0
H2AFY,mut_important,0.0
H2AFY,cnv_del,0.0
H2AFY,cnv_amp,0.0
DCUN1D3,mut_important,1.7240256e-15
DCUN1D3,cnv_del,0.0
DCUN1D3,cnv_amp,0.0
HNMT,mut_important,0.0
HNMT,cnv_del,4.1835984e-33
HNMT,cnv_amp,0.0
TAS2R39,mut_important,0.0
TAS2R39,cnv_del,3.4149003e-35
TAS2R39,cnv_amp,3.003985e-34
DHX34,mut_important,0.0
DHX34,cnv_del,0.0
DHX34,cnv_amp,0.0
LBR,mut_important,0.0
LBR,cnv_del,0.0
LBR,cnv_amp,0.0
SGCE,mut_important,0.0
SGCE,cnv_del,0.0
SGCE,cnv_amp,0.0
KCNK18,mut_important,2.685049e-12
KCNK18,cnv_del,0.0
KCNK18,cnv_amp,0.0
OR6S1,mut_important,0.0
OR6S1,cnv_del,0.0
OR6S1,cnv_amp,0.0
NCAPG2,mut_important,1.959268e-09
NCAPG2,cnv_del,2.072072e-08
NCAPG2,cnv_amp,3.8919958e-07
SMC3,mut_important,8.0454334e-16
SMC3,cnv_del,0.0
SMC3,cnv_amp,4.5219006e-15
PIAS4,mut_important,0.0
PIAS4,cnv_del,0.0
PIAS4,cnv_amp,0.0
LIN54,mut_important,5.9928104e-11
LIN54,cnv_del,0.0
LIN54,cnv_amp,0.0
ZNF516,mut_important,0.0
ZNF516,cnv_del,0.0
ZNF516,cnv_amp,0.0
THSD4,mut_important,0.0
THSD4,cnv_del,0.0
THSD4,cnv_amp,0.0
NT5C1B,mut_important,0.0
NT5C1B,cnv_del,0.0
NT5C1B,cnv_amp,0.0
PPP1R2,mut_important,0.0
PPP1R2,cnv_del,0.0
PPP1R2,cnv_amp,0.0
L2HGDH,mut_important,0.0
L2HGDH,cnv_del,0.0
L2HGDH,cnv_amp,0.0
SMARCA5,mut_important,2.7651526e-10
SMARCA5,cnv_del,1.2886365e-38
SMARCA5,cnv_amp,1.4527473e-37
NSL1,mut_important,1.2550126e-09
NSL1,cnv_del,3.4420204e-09
NSL1,cnv_amp,1.6867162e-08
IGF2R,mut_important,1.1281305e-08
IGF2R,cnv_del,1.8736117e-08
IGF2R,cnv_amp,0.0
QRFP,mut_important,0.0
QRFP,cnv_del,8.068929e-09
QRFP,cnv_amp,3.9022035e-07
TRIM13,mut_important,0.0
TRIM13,cnv_del,0.0
TRIM13,cnv_amp,0.0
PIK3C2A,mut_important,4.2033808e-09
PIK3C2A,cnv_del,0.0
PIK3C2A,cnv_amp,2.2643656e-37
TM9SF4,mut_important,0.0
TM9SF4,cnv_del,0.0
TM9SF4,cnv_amp,0.0
TMEM125,mut_important,0.0
TMEM125,cnv_del,0.0
TMEM125,cnv_amp,0.0
USP37,mut_important,1.4285397e-15
USP37,cnv_del,0.0
USP37,cnv_amp,0.0
PLEKHG6,mut_important,0.0
PLEKHG6,cnv_del,0.0
PLEKHG6,cnv_amp,0.0
WNT8B,mut_important,0.0
WNT8B,cnv_del,1.0152271e-17
WNT8B,cnv_amp,0.0
PRDM4,mut_important,6.213573e-12
PRDM4,cnv_del,0.0
PRDM4,cnv_amp,0.0
SRP72,mut_important,0.0
SRP72,cnv_del,0.0
SRP72,cnv_amp,8.1527105e-35
SPRY2,mut_important,0.0
SPRY2,cnv_del,0.0
SPRY2,cnv_amp,0.0
FMO4,mut_important,0.0
FMO4,cnv_del,0.0
FMO4,cnv_amp,0.0
MAGEL2,mut_important,0.0
MAGEL2,cnv_del,0.0
MAGEL2,cnv_amp,0.0
ZNF57,mut_important,0.0
ZNF57,cnv_del,0.0
ZNF57,cnv_amp,0.0
TAAR9,mut_important,0.0
TAAR9,cnv_del,1.6126469e-06
TAAR9,cnv_amp,2.225996e-06
RANBP17,mut_important,0.0
RANBP17,cnv_del,0.0
RANBP17,cnv_amp,0.0
FAM133A,mut_important,0.0
FAM133A,cnv_del,0.0
FAM133A,cnv_amp,0.0
MPZL3,mut_important,0.0
MPZL3,cnv_del,0.0
MPZL3,cnv_amp,0.0
ATP6V0A1,mut_important,9.576443e-23
ATP6V0A1,cnv_del,0.0
ATP6V0A1,cnv_amp,0.0
NAV1,mut_important,0.0
NAV1,cnv_del,0.0
NAV1,cnv_amp,0.0
OR6C65,mut_important,0.0
OR6C65,cnv_del,0.0
OR6C65,cnv_amp,0.0
PARS2,mut_important,6.0330804e-13
PARS2,cnv_del,4.0459186e-13
PARS2,cnv_amp,0.0
ANP32E,mut_important,0.0
ANP32E,cnv_del,0.0
ANP32E,cnv_amp,0.0
USP15,mut_important,0.0
USP15,cnv_del,0.0
USP15,cnv_amp,0.0
RANBP10,mut_important,0.0
RANBP10,cnv_del,0.0
RANBP10,cnv_amp,0.0
FIGNL1,mut_important,0.0
FIGNL1,cnv_del,0.0
FIGNL1,cnv_amp,0.0
ZFAND2A,mut_important,0.0
ZFAND2A,cnv_del,0.0
