,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
MEF2C,0.0,5.0,0.0,-0.056590393,-0.57195526
RAD1,0.0037757955,5.0,0.0037757955,18.164127,12.481182
HSPG2,3.522097e-16,13.0,3.522097e-16,-0.056590393,-1.8519715
OR5H1,2.8518556e-08,1.0,2.8518556e-08,-0.056452774,0.068151474
OTX2,0.0,0.0,0.0,-0.056590393,0.22805494
RHOBTB3,8.867366e-05,1.0,8.867366e-05,0.37131885,0.3746027
HSPD1,5.982043e-06,2.0,5.982043e-06,-0.027723065,-0.07126889
NCK1,0.0,8.0,0.0,-0.056590393,-1.0519614
TTC29,0.0,0.0,0.0,-0.056590393,0.22805494
WWC1,4.977572e-09,2.0,4.977572e-09,-0.056566373,-0.09193194
ACBD4,0.0,0.0,0.0,-0.056590393,0.22805494
IVNS1ABP,0.0,0.0,0.0,-0.056590393,0.22805494
MAD2L1BP,0.0,0.0,0.0,-0.056590393,0.22805494
ZP4,4.901568e-13,1.0,4.901568e-13,-0.056590386,0.068052895
ELF3,2.501104e-13,1.0,2.501104e-13,-0.056590393,0.06805289
PDLIM3,0.0,0.0,0.0,-0.056590393,0.22805494
TAZ,0.0,2.0,0.0,-0.056590393,-0.09194915
STK31,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF768,0.0,0.0,0.0,-0.056590393,0.22805494
ISCU,0.0,0.0,0.0,-0.056590393,0.22805494
BAG6,0.0,0.0,0.0,-0.056590393,0.22805494
GPR182,0.0,0.0,0.0,-0.056590393,0.22805494
PPP3CC,2.1733307e-05,2.0,2.1733307e-05,0.04828723,-0.016815882
FCHSD2,0.0,0.0,0.0,-0.056590393,0.22805494
KIAA1586,0.0,0.0,0.0,-0.056590393,0.22805494
MFAP1,0.0,1.0,0.0,-0.056590393,0.06805289
NUDCD3,0.0,0.0,0.0,-0.056590393,0.22805494
RASEF,0.0,0.0,0.0,-0.056590393,0.22805494
TSPAN17,0.0,0.0,0.0,-0.056590393,0.22805494
CXCL3,1.1066269e-15,1.0,1.1066269e-15,-0.056590393,0.06805289
SF3B4,0.0,2.0,0.0,-0.056590393,-0.09194915
TEP1,0.0,0.0,0.0,-0.056590393,0.22805494
SPANXN5,0.0,0.0,0.0,-0.056590393,0.22805494
FAM69B,0.0,0.0,0.0,-0.056590393,0.22805494
PTPN18,0.0,1.0,0.0,-0.056590393,0.06805289
KRTAP21-2,0.0,0.0,0.0,-0.056590393,0.22805494
RBCK1,0.0,3.0,0.0,-0.056590393,-0.2519512
KRTAP5-11,0.0,0.0,0.0,-0.056590393,0.22805494
DCTPP1,0.0,1.0,0.0,-0.056590393,0.06805289
RNF130,1.2249329e-16,1.0,1.2249329e-16,-0.056590393,0.06805289
IL2,4.421203e-16,3.0,4.421203e-16,-0.056590393,-0.2519512
WSCD1,0.0,0.0,0.0,-0.056590393,0.22805494
UHRF1BP1L,0.0,0.0,0.0,-0.056590393,0.22805494
CNOT7,0.0,2.0,0.0,-0.056590393,-0.09194915
PDHA2,0.0,1.0,0.0,-0.056590393,0.06805289
SERPINA5,0.0,1.0,0.0,-0.056590393,0.06805289
HDAC2,0.0031677275,10.0,0.0031677275,15.229795,9.579046
PHLPP1,0.0,0.0,0.0,-0.056590393,0.22805494
KCTD11,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF212,0.0,0.0,0.0,-0.056590393,0.22805494
DCAF12,0.0,0.0,0.0,-0.056590393,0.22805494
CARTPT,0.0,0.0,0.0,-0.056590393,0.22805494
MCFD2,0.0,2.0,0.0,-0.056590393,-0.09194915
HTR2A,5.5972683e-15,1.0,5.5972683e-15,-0.056590393,0.06805289
ZSWIM4,0.0,0.0,0.0,-0.056590393,0.22805494
CYP7B1,4.922216e-07,2.0,4.922216e-07,-0.054215096,-0.090247504
FLYWCH1,0.0,0.0,0.0,-0.056590393,0.22805494
TTC17,0.0,0.0,0.0,-0.056590393,0.22805494
EXOC2,9.0926403e-07,3.0,9.0926403e-07,-0.05220259,-0.24880782
OR8J3,0.0,1.0,0.0,-0.056590393,0.06805289
WRNIP1,0.0,0.0,0.0,-0.056590393,0.22805494
OR4A5,6.416741e-08,1.0,6.416741e-08,-0.05628074,0.06827472
RPS8,2.4220772e-05,15.0,2.4220772e-05,0.060290895,-2.088243
SLC35B3,9.140325e-11,2.0,9.140325e-11,-0.056589954,-0.09194883
GIMAP7,0.0,0.0,0.0,-0.056590393,0.22805494
MTFR1,0.0,0.0,0.0,-0.056590393,0.22805494
TTLL3,1.2544433e-15,1.0,1.2544433e-15,-0.056590393,0.06805289
FAAH,0.0,0.0,0.0,-0.056590393,0.22805494
UBAP2,0.0,0.0,0.0,-0.056590393,0.22805494
PLOD3,0.0,0.0,0.0,-0.056590393,0.22805494
NT5DC3,0.0,0.0,0.0,-0.056590393,0.22805494
PCNA,0.0,22.0,0.0,-0.056590393,-3.2919898
ABCC12,0.0,0.0,0.0,-0.056590393,0.22805494
ZDHHC19,0.0,0.0,0.0,-0.056590393,0.22805494
CNP,0.0,0.0,0.0,-0.056590393,0.22805494
TMEM38A,0.0,0.0,0.0,-0.056590393,0.22805494
VPS16,0.0,0.0,0.0,-0.056590393,0.22805494
RPAP3,0.0,0.0,0.0,-0.056590393,0.22805494
LUC7L,0.0,0.0,0.0,-0.056590393,0.22805494
CDK5RAP3,0.0,0.0,0.0,-0.056590393,0.22805494
FBXO16,0.0,0.0,0.0,-0.056590393,0.22805494
PARN,0.0,2.0,0.0,-0.056590393,-0.09194915
PGF,0.0,1.0,0.0,-0.056590393,0.06805289
SIM2,0.0,0.0,0.0,-0.056590393,0.22805494
CDX2,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF569,0.0,0.0,0.0,-0.056590393,0.22805494
MCRS1,0.0,2.0,0.0,-0.056590393,-0.09194915
CCDC65,0.0,0.0,0.0,-0.056590393,0.22805494
CMKLR1,0.0,0.0,0.0,-0.056590393,0.22805494
TEX13A,0.0,0.0,0.0,-0.056590393,0.22805494
GAN,2.5492818e-07,2.0,2.5492818e-07,-0.055360198,-0.09106785
GRWD1,0.0,0.0,0.0,-0.056590393,0.22805494
YTHDC1,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF711,0.0,0.0,0.0,-0.056590393,0.22805494
NDUFC1,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF350,5.7156567e-19,1.0,5.7156567e-19,-0.056590393,0.06805289
ZFYVE27,0.0,0.0,0.0,-0.056590393,0.22805494
EIF2B3,8.112397e-20,1.0,8.112397e-20,-0.056590393,0.06805289
TP53I11,0.0,0.0,0.0,-0.056590393,0.22805494
GLA,0.0,2.0,0.0,-0.056590393,-0.09194915
SDF2L1,0.0,0.0,0.0,-0.056590393,0.22805494
TBC1D4,0.0,1.0,0.0,-0.056590393,0.06805289
TUBGCP2,6.9232044e-08,2.0,6.9232044e-08,-0.0562563,-0.091709815
GRHL1,1.02719075e-11,1.0,1.02719075e-11,-0.056590345,0.068052925
IFT20,5.7761965e-05,1.0,5.7761965e-05,0.2221494,0.26773924
STK24,0.0,0.0,0.0,-0.056590393,0.22805494
EPC2,0.0,0.0,0.0,-0.056590393,0.22805494
GLT6D1,0.0,0.0,0.0,-0.056590393,0.22805494
LGALS14,0.0,0.0,0.0,-0.056590393,0.22805494
IRGM,0.0,0.0,0.0,-0.056590393,0.22805494
RIOK2,0.0,1.0,0.0,-0.056590393,0.06805289
CREBBP,2.6258427e-12,21.0,2.6258427e-12,-0.05659038,-3.1319878
GNGT1,0.0,20.0,0.0,-0.056590393,-2.971986
NPRL3,0.0,0.0,0.0,-0.056590393,0.22805494
NOVA2,0.0,0.0,0.0,-0.056590393,0.22805494
QRICH2,0.0,0.0,0.0,-0.056590393,0.22805494
BLM,2.4639762e-10,6.0,2.4639762e-10,-0.0565892,-0.7319565
MDC1,1.1921867e-06,5.0,1.1921867e-06,-0.0508373,-0.56783384
NCEH1,2.617064e-09,1.0,2.617064e-09,-0.056577764,0.06806193
CREB3L3,0.0,2.0,0.0,-0.056590393,-0.09194915
TXNRD2,0.0,1.0,0.0,-0.056590393,0.06805289
MYPN,0.0,0.0,0.0,-0.056590393,0.22805494
HMGN3,0.0,0.0,0.0,-0.056590393,0.22805494
ATL3,0.0,0.0,0.0,-0.056590393,0.22805494
CDC37,1.0284247e-18,2.0,1.0284247e-18,-0.056590393,-0.09194915
AIMP2,1.1383707e-08,2.0,1.1383707e-08,-0.056535456,-0.09190979
KCNJ8,8.5301625e-14,1.0,8.5301625e-14,-0.056590393,0.06805289
NACC2,0.0,0.0,0.0,-0.056590393,0.22805494
DDX3X,1.420813e-10,1.0,1.420813e-10,-0.056589708,0.06805338
NUDT7,0.0,0.0,0.0,-0.056590393,0.22805494
GTF2H2C,0.0,0.0,0.0,-0.056590393,0.22805494
SMPDL3A,0.0,0.0,0.0,-0.056590393,0.22805494
CPA3,1.309478e-07,1.0,1.309478e-07,-0.05595848,0.068505585
STRN3,0.0,0.0,0.0,-0.056590393,0.22805494
LEPROTL1,0.0,0.0,0.0,-0.056590393,0.22805494
OSGEP,0.0,0.0,0.0,-0.056590393,0.22805494
FUS,0.0,1.0,0.0,-0.056590393,0.06805289
RPS27,0.01078559,19.0,0.01078559,51.991035,34.474407
MEGF9,0.0,0.0,0.0,-0.056590393,0.22805494
DDX31,0.0,0.0,0.0,-0.056590393,0.22805494
GJA9,8.5765955e-10,1.0,8.5765955e-10,-0.056586254,0.06805585
SNX14,0.0,0.0,0.0,-0.056590393,0.22805494
WDHD1,0.0,0.0,0.0,-0.056590393,0.22805494
ASAP2,0.0,0.0,0.0,-0.056590393,0.22805494
HNRNPAB,0.0,0.0,0.0,-0.056590393,0.22805494
OR7A17,0.0,1.0,0.0,-0.056590393,0.06805289
UBXN2B,0.0,0.0,0.0,-0.056590393,0.22805494
IFNA17,1.0238264e-11,2.0,1.0238264e-11,-0.056590345,-0.09194911
GNL3L,0.0,0.0,0.0,-0.056590393,0.22805494
SACM1L,0.0,2.0,0.0,-0.056590393,-0.09194915
PRPSAP1,0.0,0.0,0.0,-0.056590393,0.22805494
JAK2,0.0,20.0,0.0,-0.056590393,-2.971986
LIPJ,0.0,1.0,0.0,-0.056590393,0.06805289
PAPOLB,0.0,0.0,0.0,-0.056590393,0.22805494
SLC16A14,0.0,0.0,0.0,-0.056590393,0.22805494
CNTNAP2,0.0,0.0,0.0,-0.056590393,0.22805494
DNAJC19,7.356593e-10,1.0,7.356593e-10,-0.05658684,0.068055436
TINAGL1,0.0,0.0,0.0,-0.056590393,0.22805494
WDR27,0.0,0.0,0.0,-0.056590393,0.22805494
HYOU1,2.9979363e-12,2.0,2.9979363e-12,-0.05659038,-0.091949135
TMEM126A,0.0,0.0,0.0,-0.056590393,0.22805494
COPZ2,0.0,2.0,0.0,-0.056590393,-0.09194915
MTF1,3.517752e-24,1.0,3.517752e-24,-0.056590393,0.06805289
SNAPC1,0.0,3.0,0.0,-0.056590393,-0.2519512
BRD9,0.0,0.0,0.0,-0.056590393,0.22805494
BANF2,0.0,0.0,0.0,-0.056590393,0.22805494
WDR36,0.0,2.0,0.0,-0.056590393,-0.09194915
PWP2,0.0,2.0,0.0,-0.056590393,-0.09194915
CASP6,4.4115954e-11,3.0,4.4115954e-11,-0.056590177,-0.251951
ARL2,0.0,0.0,0.0,-0.056590393,0.22805494
IQGAP1,8.0348575e-11,10.0,8.0348575e-11,-0.056590006,-1.3719652
MUCL1,0.0,5.0,0.0,-0.056590393,-0.57195526
NOLC1,0.0,0.0,0.0,-0.056590393,0.22805494
PIH1D1,0.0,0.0,0.0,-0.056590393,0.22805494
RAB32,7.0782324e-10,2.0,7.0782324e-10,-0.056586977,-0.091946706
ANAPC7,0.0,9.0,0.0,-0.056590393,-1.2119634
RBM15,0.0,0.0,0.0,-0.056590393,0.22805494
RRP8,1.1888424e-09,1.0,1.1888424e-09,-0.056584656,0.06805699
ISX,0.0,0.0,0.0,-0.056590393,0.22805494
TMTC2,0.0,0.0,0.0,-0.056590393,0.22805494
CIZ1,0.0,0.0,0.0,-0.056590393,0.22805494
CNDP2,1.6199044e-19,1.0,1.6199044e-19,-0.056590393,0.06805289
GPC4,0.0,9.0,0.0,-0.056590393,-1.2119634
ZNF674,0.0,0.0,0.0,-0.056590393,0.22805494
ST6GALNAC6,0.0,0.0,0.0,-0.056590393,0.22805494
NDST1,4.378911e-06,1.0,4.378911e-06,-0.035459243,0.08319103
RPS5,1.4450892e-05,15.0,1.4450892e-05,0.013144748,-2.122018
MYL3,0.0,1.0,0.0,-0.056590393,0.06805289
RAPGEF2,0.0,0.0,0.0,-0.056590393,0.22805494
SLCO6A1,0.0,0.0,0.0,-0.056590393,0.22805494
DEFA5,9.1139873e-07,1.0,9.1139873e-07,-0.052192286,0.07120364
CARD10,0.0,0.0,0.0,-0.056590393,0.22805494
SF3A3,0.0,1.0,0.0,-0.056590393,0.06805289
FBXO25,0.0,0.0,0.0,-0.056590393,0.22805494
C6,2.9916603e-10,2.0,2.9916603e-10,-0.056588948,-0.091948114
BTBD3,0.0,0.0,0.0,-0.056590393,0.22805494
ZMYM4,0.0,0.0,0.0,-0.056590393,0.22805494
POGZ,0.0,0.0,0.0,-0.056590393,0.22805494
FAM47B,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF749,0.0,0.0,0.0,-0.056590393,0.22805494
RPL5,2.7654788e-13,12.0,2.7654788e-13,-0.056590393,-1.6919694
NRBP1,4.323355e-10,1.0,4.323355e-10,-0.056588307,0.068054385
GABBR2,7.934042e-07,3.0,7.934042e-07,-0.05276169,-0.24920833
DHX35,0.0,0.0,0.0,-0.056590393,0.22805494
FAIM2,0.0,0.0,0.0,-0.056590393,0.22805494
MED19,3.806116e-13,1.0,3.806116e-13,-0.056590393,0.06805289
SOX5,0.0,0.0,0.0,-0.056590393,0.22805494
DNAJB11,2.2823132e-12,1.0,2.2823132e-12,-0.05659038,0.068052895
CCDC122,0.0,0.0,0.0,-0.056590393,0.22805494
MAPRE1,8.3074787e-07,10.0,8.3074787e-07,-0.05258148,-1.3690935
GTF2H5,0.0,20.0,0.0,-0.056590393,-2.971986
ZNF32,0.0,0.0,0.0,-0.056590393,0.22805494
PLCZ1,0.0,1.0,0.0,-0.056590393,0.06805289
NUDC,3.7354648e-06,4.0,3.7354648e-06,-0.038564295,-0.39903954
PAX7,0.0,0.0,0.0,-0.056590393,0.22805494
SNX1,0.0,0.0,0.0,-0.056590393,0.22805494
PEX2,6.66749e-12,1.0,6.66749e-12,-0.05659036,0.06805291
CNIH3,0.0,2.0,0.0,-0.056590393,-0.09194915
IQCH,0.0,0.0,0.0,-0.056590393,0.22805494
MECR,0.0,1.0,0.0,-0.056590393,0.06805289
REG3G,0.0,0.0,0.0,-0.056590393,0.22805494
ZDHHC6,0.0,0.0,0.0,-0.056590393,0.22805494
TCEANC2,0.0,0.0,0.0,-0.056590393,0.22805494
PTPRG,0.0,0.0,0.0,-0.056590393,0.22805494
ANK1,7.7091145e-10,5.0,7.7091145e-10,-0.056586668,-0.5719526
GPR63,0.0,0.0,0.0,-0.056590393,0.22805494
SMUG1,0.0,3.0,0.0,-0.056590393,-0.2519512
SLC35E2B,0.0,0.0,0.0,-0.056590393,0.22805494
RSPRY1,0.0,0.0,0.0,-0.056590393,0.22805494
NDFIP1,0.0,0.0,0.0,-0.056590393,0.22805494
RNF145,0.0,0.0,0.0,-0.056590393,0.22805494
SNX25,0.0,0.0,0.0,-0.056590393,0.22805494
BBS7,5.3786385e-15,1.0,5.3786385e-15,-0.056590393,0.06805289
COL6A3,1.588104e-05,2.0,1.588104e-05,0.02004616,-0.0370475
SENP1,6.1570207e-20,1.0,6.1570207e-20,-0.056590393,0.06805289
PRPS2,0.0,1.0,0.0,-0.056590393,0.06805289
ABCG2,4.557071e-09,1.0,4.557071e-09,-0.0565684,0.068068646
TCP10,0.0,0.0,0.0,-0.056590393,0.22805494
ZBTB10,0.0,0.0,0.0,-0.056590393,0.22805494
HMGCL,7.055264e-14,1.0,7.055264e-14,-0.056590393,0.06805289
TCEAL6,0.0,0.0,0.0,-0.056590393,0.22805494
CHST6,0.0,1.0,0.0,-0.056590393,0.06805289
TPM3,3.4316404e-06,2.0,3.4316404e-06,-0.040030453,-0.08008578
KIFC3,1.9884994e-09,1.0,1.9884994e-09,-0.056580797,0.06805976
IFT27,3.1115482e-10,1.0,3.1115482e-10,-0.056588892,0.06805397
ANKH,0.0,1.0,0.0,-0.056590393,0.06805289
PNPLA6,3.540032e-11,1.0,3.540032e-11,-0.05659022,0.06805301
ASB10,9.688684e-10,2.0,9.688684e-10,-0.056585718,-0.0919458
GLUD1,0.0,1.0,0.0,-0.056590393,0.06805289
NAPG,0.0,5.0,0.0,-0.056590393,-0.57195526
ORC1,0.0,8.0,0.0,-0.056590393,-1.0519614
ACADM,0.0,3.0,0.0,-0.056590393,-0.2519512
ATP6V1D,0.0,4.0,0.0,-0.056590393,-0.41195324
NAB1,0.0,0.0,0.0,-0.056590393,0.22805494
AOC3,0.0,0.0,0.0,-0.056590393,0.22805494
PRR18,0.0,0.0,0.0,-0.056590393,0.22805494
ERC2,0.0,0.0,0.0,-0.056590393,0.22805494
PAEP,0.0,0.0,0.0,-0.056590393,0.22805494
SPINK4,0.0,0.0,0.0,-0.056590393,0.22805494
GABRA3,0.0,1.0,0.0,-0.056590393,0.06805289
PCBD1,3.1996345e-07,1.0,3.1996345e-07,-0.055046353,0.06915902
MBOAT1,1.1009537e-05,2.0,1.1009537e-05,-0.003462073,-0.05388856
TBC1D25,0.0,1.0,0.0,-0.056590393,0.06805289
CWC27,2.4733085e-12,1.0,2.4733085e-12,-0.05659038,0.068052895
KRTAP10-5,0.0,0.0,0.0,-0.056590393,0.22805494
COX11,0.0,0.0,0.0,-0.056590393,0.22805494
ISLR2,0.0,0.0,0.0,-0.056590393,0.22805494
RNF167,0.0,0.0,0.0,-0.056590393,0.22805494
PLP1,0.0,0.0,0.0,-0.056590393,0.22805494
SEC14L4,0.0,0.0,0.0,-0.056590393,0.22805494
NIP7,0.0,0.0,0.0,-0.056590393,0.22805494
MCM3,1.4073869e-06,4.0,1.4073869e-06,-0.049798816,-0.4070878
PI4KA,0.0,2.0,0.0,-0.056590393,-0.09194915
SSBP3,0.0,0.0,0.0,-0.056590393,0.22805494
BRIX1,0.0,0.0,0.0,-0.056590393,0.22805494
CCDC105,0.0,0.0,0.0,-0.056590393,0.22805494
USP38,0.0,0.0,0.0,-0.056590393,0.22805494
GPRIN1,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF550,0.0,0.0,0.0,-0.056590393,0.22805494
TNFAIP3,1.0729249e-17,4.0,1.0729249e-17,-0.056590393,-0.41195324
B4GALNT3,0.0,0.0,0.0,-0.056590393,0.22805494
RNF20,3.493397e-18,1.0,3.493397e-18,-0.056590393,0.06805289
EDC3,1.581273e-20,1.0,1.581273e-20,-0.056590393,0.06805289
ITGB8,8.147691e-07,2.0,8.147691e-07,-0.05265859,-0.08913244
BCL9,1.1451383e-16,1.0,1.1451383e-16,-0.056590393,0.06805289
UBQLN1,0.0,1.0,0.0,-0.056590393,0.06805289
TMEM159,0.0,0.0,0.0,-0.056590393,0.22805494
RAD9A,9.58029e-07,5.0,9.58029e-07,-0.051967267,-0.56864333
PIN4,0.0,0.0,0.0,-0.056590393,0.22805494
CSTF2T,2.414311e-07,4.0,2.414311e-07,-0.055425327,-0.4111186
CLPSL1,0.0,0.0,0.0,-0.056590393,0.22805494
KCNK6,0.0,2.0,0.0,-0.056590393,-0.09194915
DCT,0.0,1.0,0.0,-0.056590393,0.06805289
DAPK3,0.0,1.0,0.0,-0.056590393,0.06805289
SAYSD1,0.0,0.0,0.0,-0.056590393,0.22805494
TRAIP,0.0,1.0,0.0,-0.056590393,0.06805289
PLXDC1,0.0,0.0,0.0,-0.056590393,0.22805494
PTK2,0.0014445151,8.0,0.0014445151,6.914153,3.9418087
PTPN6,2.0953562e-06,13.0,2.0953562e-06,-0.04647891,-1.8447276
STEAP1,0.0,0.0,0.0,-0.056590393,0.22805494
FNTA,0.0,0.0,0.0,-0.056590393,0.22805494
SRRM2,7.4928597e-10,1.0,7.4928597e-10,-0.056586776,0.06805548
OR5B21,1.3011963e-06,1.0,1.3011963e-06,-0.05031126,0.0725512
KLC2,4.642884e-11,4.0,4.642884e-11,-0.056590166,-0.41195306
SPDYE5,0.0,0.0,0.0,-0.056590393,0.22805494
PHF5A,0.0,1.0,0.0,-0.056590393,0.06805289
PRCC,1.761345e-07,1.0,1.761345e-07,-0.055740427,0.068661794
RBBP5,0.00081716105,5.0,0.00081716105,3.8867536,2.2530165
CLN3,0.0,0.0,0.0,-0.056590393,0.22805494
PRDM14,0.0,0.0,0.0,-0.056590393,0.22805494
KDELR2,0.0,2.0,0.0,-0.056590393,-0.09194915
ATP2A3,8.691664e-07,3.0,8.691664e-07,-0.052396085,-0.24894643
SLC39A7,0.0,1.0,0.0,-0.056590393,0.06805289
MMP2,0.0,6.0,0.0,-0.056590393,-0.7319573
RHBDD2,0.0,0.0,0.0,-0.056590393,0.22805494
OR2M7,5.1292815e-12,1.0,5.1292815e-12,-0.056590363,0.0680529
DHX8,0.0,0.0,0.0,-0.056590393,0.22805494
ATR,0.0,9.0,0.0,-0.056590393,-1.2119634
SLC25A23,0.0,0.0,0.0,-0.056590393,0.22805494
RWDD2B,0.0,0.0,0.0,-0.056590393,0.22805494
ATG16L2,0.0,0.0,0.0,-0.056590393,0.22805494
OLFML2B,0.0,0.0,0.0,-0.056590393,0.22805494
NTRK2,0.0,10.0,0.0,-0.056590393,-1.3719654
KRTAP10-7,0.0,0.0,0.0,-0.056590393,0.22805494
TCEA2,0.0,0.0,0.0,-0.056590393,0.22805494
ALG12,0.0,0.0,0.0,-0.056590393,0.22805494
CCDC94,0.0,0.0,0.0,-0.056590393,0.22805494
CCDC126,0.0,0.0,0.0,-0.056590393,0.22805494
SUCLG1,1.3201037e-13,1.0,1.3201037e-13,-0.056590393,0.06805289
CPLX1,3.875329e-12,5.0,3.875329e-12,-0.056590375,-0.57195526
ZNF22,0.0,0.0,0.0,-0.056590393,0.22805494
FBXO3,0.0,0.0,0.0,-0.056590393,0.22805494
POU4F1,0.0,1.0,0.0,-0.056590393,0.06805289
AGBL2,2.6876338e-11,1.0,2.6876338e-11,-0.05659026,0.068052985
OTUD7A,0.0,1.0,0.0,-0.056590393,0.06805289
SSB,0.0,0.0,0.0,-0.056590393,0.22805494
NARS,0.0,1.0,0.0,-0.056590393,0.06805289
FAM109A,0.0,0.0,0.0,-0.056590393,0.22805494
TBKBP1,0.0,0.0,0.0,-0.056590393,0.22805494
DIRAS3,0.0,0.0,0.0,-0.056590393,0.22805494
SMARCD2,0.0,2.0,0.0,-0.056590393,-0.09194915
OR8H1,7.554143e-12,1.0,7.554143e-12,-0.056590356,0.06805292
MYL6B,0.0,1.0,0.0,-0.056590393,0.06805289
CCNL1,0.0,0.0,0.0,-0.056590393,0.22805494
CDC42SE2,0.0,0.0,0.0,-0.056590393,0.22805494
CRY2,0.0,0.0,0.0,-0.056590393,0.22805494
ERBB2,4.9494913e-05,12.0,4.9494913e-05,0.18225539,-1.5208627
KDSR,1.0469201e-15,1.0,1.0469201e-15,-0.056590393,0.06805289
CCDC24,0.0,0.0,0.0,-0.056590393,0.22805494
CCDC90B,0.0,0.0,0.0,-0.056590393,0.22805494
SRPK2,0.0,0.0,0.0,-0.056590393,0.22805494
HOXA6,0.0,0.0,0.0,-0.056590393,0.22805494
EML3,0.0,0.0,0.0,-0.056590393,0.22805494
TRPM3,1.7165501e-09,1.0,1.7165501e-09,-0.05658211,0.06805882
FAM193A,0.0,0.0,0.0,-0.056590393,0.22805494
KIF17,9.629311e-17,1.0,9.629311e-17,-0.056590393,0.06805289
PSMA5,6.6864326e-05,47.0,1.4226453e-06,-0.049725186,-7.0608873
WNT5B,0.0,1.0,0.0,-0.056590393,0.06805289
KIF1C,0.0,2.0,0.0,-0.056590393,-0.09194915
SLC5A3,0.0,1.0,0.0,-0.056590393,0.06805289
RPS25,0.0,15.0,0.0,-0.056590393,-2.1719756
VAMP8,0.0,5.0,0.0,-0.056590393,-0.57195526
TSR1,6.86068e-07,1.0,6.86068e-07,-0.053279657,0.07042466
ZNF671,0.0,0.0,0.0,-0.056590393,0.22805494
OSTC,0.0,0.0,0.0,-0.056590393,0.22805494
TM6SF1,0.0,0.0,0.0,-0.056590393,0.22805494
ETNK1,3.2605892e-13,1.0,3.2605892e-13,-0.056590393,0.06805289
TUBA4A,4.1385883e-07,9.0,4.1385883e-07,-0.054593246,-1.2105328
RAB3IP,1.1417281e-05,4.0,1.1417281e-05,-0.0014944387,-0.37248304
MCHR1,0.0,2.0,0.0,-0.056590393,-0.09194915
GJB7,1.8043919e-06,1.0,1.8043919e-06,-0.047883004,0.074290775
CYTH1,0.0,1.0,0.0,-0.056590393,0.06805289
RWDD3,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF175,0.0,0.0,0.0,-0.056590393,0.22805494
OGFOD1,0.0,0.0,0.0,-0.056590393,0.22805494
RLBP1,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF766,0.0,0.0,0.0,-0.056590393,0.22805494
GSTCD,0.0,0.0,0.0,-0.056590393,0.22805494
COX10,0.0,1.0,0.0,-0.056590393,0.06805289
EPS8,0.0,0.0,0.0,-0.056590393,0.22805494
HSD3B7,0.0,1.0,0.0,-0.056590393,0.06805289
BMPR1A,0.0,1.0,0.0,-0.056590393,0.06805289
LGALS13,0.0,0.0,0.0,-0.056590393,0.22805494
RASSF10,0.0,0.0,0.0,-0.056590393,0.22805494
GRIP1,9.865649e-19,1.0,9.865649e-19,-0.056590393,0.06805289
EREG,0.0,10.0,0.0,-0.056590393,-1.3719654
TMEM107,0.0,0.0,0.0,-0.056590393,0.22805494
MAMLD1,0.0,9.0,0.0,-0.056590393,-1.2119634
DGKD,0.0,0.0,0.0,-0.056590393,0.22805494
EIF5A2,0.0,1.0,0.0,-0.056590393,0.06805289
VPS41,0.0,0.0,0.0,-0.056590393,0.22805494
ESRRA,0.0,3.0,0.0,-0.056590393,-0.2519512
IRGQ,0.0,0.0,0.0,-0.056590393,0.22805494
JRKL,0.0,0.0,0.0,-0.056590393,0.22805494
CCDC116,0.0,0.0,0.0,-0.056590393,0.22805494
CALHM2,0.0,0.0,0.0,-0.056590393,0.22805494
SPRED1,0.0,3.0,0.0,-0.056590393,-0.2519512
RBM25,0.0,0.0,0.0,-0.056590393,0.22805494
TRPA1,8.901612e-15,1.0,8.901612e-15,-0.056590393,0.06805289
PDCD2,0.0,0.0,0.0,-0.056590393,0.22805494
FAM57B,0.0,0.0,0.0,-0.056590393,0.22805494
APOOL,0.0,2.0,0.0,-0.056590393,-0.09194915
TMEM231,0.0,0.0,0.0,-0.056590393,0.22805494
NFAT5,0.0,0.0,0.0,-0.056590393,0.22805494
CYP4Z1,0.0,0.0,0.0,-0.056590393,0.22805494
SPSB1,4.1436915e-12,2.0,4.1436915e-12,-0.05659037,-0.09194913
KLHL8,0.0,0.0,0.0,-0.056590393,0.22805494
GRIA2,7.391559e-13,3.0,7.391559e-13,-0.056590386,-0.2519512
ZNF519,0.0,0.0,0.0,-0.056590393,0.22805494
WIF1,0.0,1.0,0.0,-0.056590393,0.06805289
PTS,3.2847908e-15,1.0,3.2847908e-15,-0.056590393,0.06805289
OR8K5,1.3271938e-23,1.0,1.3271938e-23,-0.056590393,0.06805289
TECTA,0.0,0.0,0.0,-0.056590393,0.22805494
GYPE,0.0,0.0,0.0,-0.056590393,0.22805494
PPIL2,0.0,1.0,0.0,-0.056590393,0.06805289
ADAMTS20,0.0,2.0,0.0,-0.056590393,-0.09194915
