,R-HSA-1474244,R-HSA-1474165,R-HSA-168256,R-HSA-397014,R-HSA-4839726,R-HSA-1266738,R-HSA-400253,R-HSA-5653656,R-HSA-5205647,R-HSA-8963743,R-HSA-69306,R-HSA-1852241,R-HSA-74160,R-HSA-5357801,R-HSA-73894,R-HSA-8953897,R-HSA-8953854,R-HSA-1640170,R-HSA-1500931,R-HSA-112316,R-HSA-162582,R-HSA-392499,R-HSA-1430728,R-HSA-382551,R-HSA-1643685,R-HSA-109582
R-HSA-69620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4996045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-1428517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26862565,0.0,0.0,0.0
R-HSA-2586552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32451344,0.0,0.0,0.0,0.0,0.0
R-HSA-72086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30843183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-216083,-0.36682364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-75892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599737
R-HSA-3247509,0.0,0.0,0.0,0.0,-0.11214422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-3000157,0.88165027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-6783310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-1566977,-0.1840932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-390522,0.0,0.0,0.0,0.5208014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
